PIN,geom,PROPERTYHOUSENUM__asmt,PROPERTYFRACTION__asmt,PROPERTYADDRESS__asmt,PROPERTYCITY__asmt,PROPERTYSTATE__asmt,PROPERTYUNIT__asmt,PROPERTYZIP__asmt,MUNIDESC__asmt,SCHOOLDESC__asmt,NEIGHDESC__asmt,OWNERDESC__asmt,CLASSDESC__asmt,USEDESC__asmt,LOTAREA__asmt,RECORDDATE__asmt,SALEDATE__asmt,SALEPRICE__asmt,SALECODE__asmt,SALEDESC__asmt,PREVSALEDATE__asmt,PREVSALEPRICE__asmt,PREVSALEDATE2__asmt,PREVSALEPRICE2__asmt,FAIRMARKETTOTAL__asmt,STYLEDESC__asmt,STORIES__asmt,YEARBLT__asmt,EXTFINISH_DESC__asmt,ROOFDESC__asmt,BASEMENTDESC__asmt,GRADE__asmt,GRADEDESC__asmt,CONDITIONDESC__asmt,CDUDESC__asmt,TOTALROOMS__asmt,BEDROOMS__asmt,FULLBATHS__asmt,HALFBATHS__asmt,HEATINGCOOLINGDESC__asmt,FIREPLACES__asmt,BSMTGARAGE__asmt,FINISHEDLIVINGAREA__asmt,CARDNUMBER__asmt,ALT_ID__asmt,TAXYEAR__asmt
0046F00293000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-80.0079345221864, 40.4683745018619], [-80.0079921953331, 40.4682947035413], [-80.0083208801478, 40.4684310926313], [-80.0082599737045, 40.4685135615299], [-80.0079345221864, 40.4683745018619]]]]}",2422, ,MAPLE AVE,PITTSBURGH,PA, ,15214,26th Ward - PITTSBURGH,Pittsburgh,WARD 26 - PERRY SOUTH,REGULAR,RESIDENTIAL,VACANT LAND,3500.0,,01-19-1993,3125.0,9,OTHER INVALID,,,,,15300.0,,,,,,,,,,,,,,,,,,,,,2019.0
0046J00163000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-80.0159068794615, 40.4647891763737], [-80.0160286695919, 40.4647393995252], [-80.0161377614493, 40.4650694910933], [-80.0161377535881, 40.4650728081341], [-80.0161754819178, 40.4651881282773], [-80.0161377427212, 40.4652036056792], [-80.0160503851834, 40.4652394342261], [-80.0159068794615, 40.4647891763737]]]]}",526, ,CHAUTAUQUA ST,PITTSBURGH,PA, ,15214,26th Ward - PITTSBURGH,Pittsburgh,WARD 26 - PERRY SOUTH,REGULAR-ETUX OR ET VIR,RESIDENTIAL,SINGLE FAMILY,8075.0,,09-26-1977,27000.0,0,VALID SALE,,,,,41000.0,CAPE COD,1,1940.0,Brick,SHINGLE,Full,C-,AVERAGE -,FAIR,FAIR,5.0,2.0,1.0,0.0,Central Heat,0.0,1,1260.0,1.0,,2019.0
0022D00380000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-80.0160544574072, 40.4622186698224], [-80.0161377643996, 40.4621720743815], [-80.0161986374884, 40.4621435124804], [-80.0162557575197, 40.4622073796322], [-80.0161796042346, 40.4622439967016], [-80.0161377705452, 40.4622641055566], [-80.0161068121274, 40.4622789698681], [-80.0160544574072, 40.4622186698224]]]]}",38, ,OVERLOOK ST,PITTSBURGH,PA, ,15214,25th Ward - PITTSBURGH,Pittsburgh,WARD 25,CORPORATION,RESIDENTIAL,VACANT LAND,1350.0,02-10-2016,02-16-2010,2760.0,2,CITY TREASURER,07-23-1984,1.0,,,600.0,,,,,,,,,,,,,,,,,,,,,2019.0
0045S00107000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-80.0177185143996, 40.4645744812668], [-80.0176674567168, 40.4645947960804], [-80.0173879914878, 40.4641875023787], [-80.0174382657016, 40.464167111456], [-80.0177185143996, 40.4645744812668]]]]}",622, ,CHAUTAUQUA ST,PITTSBURGH,PA, ,15214,25th Ward - PITTSBURGH,Pittsburgh,WARD 25,REGULAR,RESIDENTIAL,ROWHOUSE,2640.0,,07-30-1969,0.0,N,NOT APPLICABLE,,,,,50800.0,ROW INTERIOR,2.5,1910.0,Brick,SHINGLE,Full,C,AVERAGE,AVERAGE,AVERAGE,7.0,4.0,1.0,0.0,Central Heat,0.0,0,1625.0,1.0,,2019.0
0046J00030000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-80.0159250607234, 40.4662691283945], [-80.0158764758112, 40.4661258517146], [-80.0161377465206, 40.4660024750768], [-80.0161762341944, 40.4659843295043], [-80.0163101163809, 40.466374527149], [-80.0161377712236, 40.4664552256757], [-80.0160086362998, 40.466515669429], [-80.0159250607234, 40.4662691283945]]]]}",0, ,N CHARLES ST,PITTSBURGH,PA, ,15214,26th Ward - PITTSBURGH,Pittsburgh,WARD 26 - PERRY SOUTH,CORPORATION,GOVERNMENT,MUNICIPAL GOVERNMENT,15300.0,,06-05-1950,0.0,3,LOVE&AFFECTION,,,,,18900.0,,,,,,,,,,,,,,,,,,,,,2019.0
0046A00247000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-80.0142505337281, 40.4720274554661], [-80.0142357380835, 40.4717163828559], [-80.0143262505579, 40.4717152259157], [-80.0143425357575, 40.4720270243188], [-80.0142505337281, 40.4720274554661]]]]}",226, ,LURAY ST,PITTSBURGH,PA, ,15214,26th Ward - PITTSBURGH,Pittsburgh,WARD 26 - PERRY SOUTH,REGULAR-ETUX OR ET VIR,RESIDENTIAL,SINGLE FAMILY,2735.0,11-18-2015,11-12-2015,8000.0,9,OTHER INVALID,07-25-2014,1.0,04-13-1984,32000.0,50300.0,OLD STYLE,2,1900.0,Brick,SHINGLE,Full,C,AVERAGE,POOR,FAIR,8.0,5.0,1.0,0.0,Central Heat,0.0,0,2587.0,1.0,,2019.0
0046F00103000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-80.0118375633088, 40.4682576098386], [-80.0118505660141, 40.4682551458477], [-80.0119668404363, 40.4682331105915], [-80.0120352281004, 40.4684406461936], [-80.0119035140144, 40.4684655527638], [-80.0118375633088, 40.4682576098386]]]]}",115, ,W MCINTYRE AVE,PITTSBURGH,PA, ,15214,26th Ward - PITTSBURGH,Pittsburgh,WARD 26 - PERRY SOUTH,CORPORATION,RESIDENTIAL,TWO FAMILY,2685.0,03-18-2019,03-08-2019,1.0,3,LOVE&AFFECTION,11-18-2015,65000.0,10-28-2010,1.0,37000.0,MULTI-FAMILY,2,1916.0,Brick,SHINGLE,Full,C,AVERAGE,AVERAGE,FAIR,10.0,4.0,2.0,0.0,Central Heat,0.0,0,2460.0,1.0,,2019.0
0046A00086000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-80.0121051179018, 40.4699934481673], [-80.0121735382595, 40.4699796829766], [-80.0122633127973, 40.4702416248114], [-80.0121902583433, 40.4702556611949], [-80.0121051179018, 40.4699934481673]]]]}",37, ,N CHARLES ST,PITTSBURGH,PA, ,15214,26th Ward - PITTSBURGH,Pittsburgh,WARD 26 - PERRY SOUTH,CORPORATION,GOVERNMENT,MUNICIPAL GOVERNMENT,2000.0,,05-05-1950,0.0,3,LOVE&AFFECTION,,,,,700.0,,,,,,,,,,,,,,,,,,,,,2019.0
0077N00192000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-80.0119721673543, 40.4727651822701], [-80.0122082906977, 40.4727630589083], [-80.0123432335757, 40.4727618476347], [-80.0123432627256, 40.4727625394598], [-80.0123457023044, 40.4728708178422], [-80.0119741970696, 40.4728809775534], [-80.0119740298328, 40.4728713906722], [-80.0119721336449, 40.4727660535251], [-80.0119721673543, 40.4727651822701]]]]}",0, ,SHELTON AVE,PITTSBURGH,PA, ,15214,26th Ward - PITTSBURGH,Pittsburgh,WARD 26 - PERRY SOUTH,REGULAR-ETUX OR ET VIR,RESIDENTIAL,VACANT LAND,4112.0,,12-17-1996,100.0,9,OTHER INVALID,,,,,1300.0,,,,,,,,,,,,,,,,,,,,,2019.0
0046P00160000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-80.0110298744685, 40.4646633970204], [-80.0113362177859, 40.4646065587861], [-80.0113530349353, 40.4646568926379], [-80.0110444487457, 40.464712215869], [-80.0110298744685, 40.4646633970204]]]]}",2142, ,PERRYSVILLE AVE,PITTSBURGH,PA, ,15214,25th Ward - PITTSBURGH,Pittsburgh,WARD 25,CORPORATION,RESIDENTIAL,ROWHOUSE,1528.0,09-23-2014,09-23-2014,41900.0,36,QUIT CLAIM / SPEC WARRNTY,06-20-2014,1745.0,06-20-2014,1738.0,30000.0,ROW END,2,1910.0,Brick,SHINGLE,Full,C-,AVERAGE -,AVERAGE,FAIR,7.0,4.0,1.0,0.0,Central Heat,0.0,0,1952.0,1.0,,2019.0
0077R00004000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-80.0079534223777, 40.4741112135147], [-80.0079534957711, 40.4741176250056], [-80.007954054532, 40.4741650728156], [-80.0075930729502, 40.474179684508], [-80.0075921507404, 40.474122597887], [-80.0075921154726, 40.4741203209744], [-80.0079534223777, 40.4741112135147]]]]}",0, ,GOSHEN ST,PITTSBURGH,PA, ,15214,26th Ward - PITTSBURGH,Pittsburgh,WARD 26 - PERRY SOUTH,CORPORATION,RESIDENTIAL,VACANT LAND,2000.0,04-26-2013,04-26-2013,2952.0,2,CITY TREASURER,07-26-1978,2325.0,,,700.0,,,,,,,,,,,,,,,,,,,,,2019.0
