PIN,geom,PROPERTYHOUSENUM__asmt,PROPERTYFRACTION__asmt,PROPERTYADDRESS__asmt,PROPERTYCITY__asmt,PROPERTYSTATE__asmt,PROPERTYUNIT__asmt,PROPERTYZIP__asmt,MUNIDESC__asmt,SCHOOLDESC__asmt,NEIGHDESC__asmt,OWNERDESC__asmt,CLASSDESC__asmt,USEDESC__asmt,LOTAREA__asmt,RECORDDATE__asmt,SALEDATE__asmt,SALEPRICE__asmt,SALECODE__asmt,SALEDESC__asmt,PREVSALEDATE__asmt,PREVSALEPRICE__asmt,PREVSALEDATE2__asmt,PREVSALEPRICE2__asmt,FAIRMARKETTOTAL__asmt,STYLEDESC__asmt,STORIES__asmt,YEARBLT__asmt,EXTFINISH_DESC__asmt,ROOFDESC__asmt,BASEMENTDESC__asmt,GRADE__asmt,GRADEDESC__asmt,CONDITIONDESC__asmt,CDUDESC__asmt,TOTALROOMS__asmt,BEDROOMS__asmt,FULLBATHS__asmt,HALFBATHS__asmt,HEATINGCOOLINGDESC__asmt,FIREPLACES__asmt,BSMTGARAGE__asmt,FINISHEDLIVINGAREA__asmt,CARDNUMBER__asmt,ALT_ID__asmt,TAXYEAR__asmt
0029B00194000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9575590478006, 40.4332123548926], [-79.9576360995378, 40.4328821346975], [-79.9579884360707, 40.4329325401411], [-79.957986383481, 40.432941205441], [-79.9579696232007, 40.4330109954665], [-79.9579540496805, 40.4330758902381], [-79.9579388176372, 40.4331392894129], [-79.9579234545577, 40.4332033091152], [-79.9579112529699, 40.4332541805637], [-79.9578926461601, 40.4332519742229], [-79.9575590478006, 40.4332123548926]]]]}",3217, ,ROMEO ST,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,10403,REGULAR,RESIDENTIAL,SINGLE FAMILY,12000.0,09-28-2005,09-28-2005,28086.0,0,VALID SALE,05-29-2002,28500.0,07-17-1978,11500.0,36600.0,OLD STYLE,2,1900.0,Frame,SHINGLE,Full,D,BELOW AVERAGE,POOR,POOR,5.0,2.0,1.0,0.0,Central Heat,0.0,0,950.0,1.0,,2019.0
0029H00079000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9528684931675, 40.4296813036256], [-79.9531088991747, 40.4294911242244], [-79.9531649662601, 40.4295327751209], [-79.952926127136, 40.4297240937077], [-79.9528684931675, 40.4296813036256]]]]}",3706, ,ORPWOOD ST,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,10403,CORPORATION,RESIDENTIAL,VACANT LAND,2400.0,03-27-2015,03-20-2015,450.0,13,EXEMPT,10-08-1996,350.0,,,1000.0,,,,,,,,,,,,,,,,,,,,,2019.0
0029D00089000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9520342597495, 40.4331874831931], [-79.9520459183925, 40.4331290958497], [-79.9523862949446, 40.4331710027431], [-79.9523722666723, 40.433234791667], [-79.9520342597495, 40.4331874831931]]]]}",3352, ,PARKVIEW AVE,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,10403,REGULAR-ETAL,RESIDENTIAL,SINGLE FAMILY,3000.0,09-22-2015,08-27-2015,135000.0,14,TIME ON MARKET,10-14-2008,1.0,11-28-2006,135000.0,97500.0,OLD STYLE,2,1912.0,Masonry FRAME,SHINGLE,Full,C-,AVERAGE -,AVERAGE,AVERAGE,6.0,3.0,1.0,0.0,Central Heat,0.0,0,1514.0,1.0,,2019.0
0029C00025000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9575353045479, 40.4316539386109], [-79.9576763441684, 40.4315413656693], [-79.9577319791663, 40.4315816034379], [-79.9575899080042, 40.4316945856529], [-79.9575353045479, 40.4316539386109]]]]}",0, ,WHITNEY ST,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,10403,REGULAR-ETUX OR ET VIR,RESIDENTIAL,VACANT LAND,1000.0,,09-11-1987,1300.0,9,OTHER INVALID,,,,,4500.0,,,,,,,,,,,,,,,,,,,,,2019.0
0029C00317000700,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9539781040623, 40.4326378464933], [-79.953961907565, 40.4327089250955], [-79.9539155954215, 40.4327021468431], [-79.9539314675323, 40.4326312544476], [-79.9539781040623, 40.4326378464933]]]]}",3289, ,DAWSON ST,PITTSBURGH,PA,UNIT 7,15213,4th Ward - PITTSBURGH,Pittsburgh,BAYARD MANOR & HOLMES CT,REGULAR-ETUX OR ET VIR,RESIDENTIAL,CONDOMINIUM,0.0,06-22-2015,06-18-2015,109000.0,PX,OTHER,10-02-2012,105000.0,06-26-2007,106000.0,107000.0,CONDO GRDN,1,1985.0,Brick,SHINGLE,None,C,AVERAGE,AVERAGE,AVERAGE,4.0,2.0,1.0,0.0,Central Heat with AC,0.0,0,510.0,1.0,,2019.0
0029M00151000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9518649183717, 40.4263663912333], [-79.951947158205, 40.4262744220948], [-79.9520242267917, 40.4261780782026], [-79.9520958918369, 40.4260776499501], [-79.9521619373327, 40.4259734400412], [-79.9522221642093, 40.4258657625786], [-79.9522763909347, 40.4257549421163], [-79.9523244540624, 40.4256413126819], [-79.9523662087239, 40.4255252167695], [-79.9524015290651, 40.4254070043078], [-79.9524197220433, 40.4253257630163], [-79.9524325194973, 40.4252434990687], [-79.9524398657449, 40.4251605703973], [-79.9524417288226, 40.4250773378266], [-79.952438100624, 40.4249941635032], [-79.9526357878306, 40.4249883452315], [-79.9527954761947, 40.4251834069753], [-79.9529581444752, 40.4253759906921], [-79.9531237542241, 40.425566050863], [-79.9527103905931, 40.4258356314383], [-79.9527555927408, 40.4258783254283], [-79.9525657639539, 40.4260021236128], [-79.9528476384092, 40.4262545508791], [-79.9528959008544, 40.4262977711681], [-79.9529155098303, 40.4263153315033], [-79.9527778190127, 40.4264139232219], [-79.9524638877585, 40.426117406301], [-79.9514594234749, 40.4267975261386], [-79.9518649183717, 40.4263663912333]]]]}",0, ,SWINBURNE ST,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,PITTSBURGH URBAN,REGULAR-ETUX OR ET VIR,COMMERCIAL,COMM AUX BUILDING,80547.0,,07-20-1990,210000.0,3,LOVE&AFFECTION,,,,,100000.0,,,,,,,,,,,,,,,,,,,,,2019.0
0029M00191000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9519527991223, 40.4278759466025], [-79.9520119859953, 40.4278287554431], [-79.952329240788, 40.4280631084842], [-79.9522695986306, 40.4281090937414], [-79.9519527991223, 40.4278759466025]]]]}",0, ,BOOTH ST,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,PITTSBURGH URBAN,CORPORATION,GOVERNMENT,MUNICIPAL GOVERNMENT,2976.0,,06-07-1966,0.0,3,LOVE&AFFECTION,,,,,3600.0,,,,,,,,,,,,,,,,,,,,,2019.0
0028R00064000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9539939996021, 40.4335959557852], [-79.9540848938262, 40.4336081563735], [-79.9540269707548, 40.4338746265866], [-79.9539446184668, 40.4338645070472], [-79.9539939996021, 40.4335959557852]]]]}",517, ,BELGREEN PL,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,10403,CORPORATION,RESIDENTIAL,VACANT LAND,2584.0,03-28-2011,03-28-2011,425500.0,H,MULTI-PARCEL SA,08-22-2003,2300.0,05-05-1950,0.0,11600.0,,,,,,,,,,,,,,,,,,,,,2019.0
0029H00149000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9510272522314, 40.4287602884188], [-79.9511856924221, 40.4286366805569], [-79.9513106975628, 40.4287291915753], [-79.9510692491475, 40.4289223166892], [-79.9510440823124, 40.4289034618411], [-79.9510272522314, 40.4287602884188]]]]}",0, ,ORPWOOD ST,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,10403,REGULAR-ETUX OR ET VIR,RESIDENTIAL,VACANT LAND,4680.0,,08-02-1983,4648.0,4,OTHER,,,,,21100.0,,,,,,,,,,,,,,,,,,,,,2019.0
0028R00303000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9568838860435, 40.4336145916754], [-79.9569420223876, 40.4333495132003], [-79.9570748204876, 40.4333667009309], [-79.9570146306139, 40.4336330765232], [-79.9568838860435, 40.4336145916754]]]]}",409, ,CATO ST,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,10403,REGULAR-ETUX OR ET VIR,RESIDENTIAL,SINGLE FAMILY,3750.0,,04-18-1973,0.0,N,NOT APPLICABLE,,,,,84000.0,RANCH,1,1955.0,Brick,SHINGLE,None,C-,AVERAGE -,AVERAGE,AVERAGE,4.0,3.0,1.0,0.0,Central Heat with AC,0.0,0,900.0,1.0,,2019.0
