PIN,geom,PROPERTYHOUSENUM__asmt,PROPERTYFRACTION__asmt,PROPERTYADDRESS__asmt,PROPERTYCITY__asmt,PROPERTYSTATE__asmt,PROPERTYUNIT__asmt,PROPERTYZIP__asmt,MUNIDESC__asmt,SCHOOLDESC__asmt,NEIGHDESC__asmt,OWNERDESC__asmt,CLASSDESC__asmt,USEDESC__asmt,LOTAREA__asmt,RECORDDATE__asmt,SALEDATE__asmt,SALEPRICE__asmt,SALECODE__asmt,SALEDESC__asmt,PREVSALEDATE__asmt,PREVSALEPRICE__asmt,PREVSALEDATE2__asmt,PREVSALEPRICE2__asmt,FAIRMARKETTOTAL__asmt,STYLEDESC__asmt,STORIES__asmt,YEARBLT__asmt,EXTFINISH_DESC__asmt,ROOFDESC__asmt,BASEMENTDESC__asmt,GRADE__asmt,GRADEDESC__asmt,CONDITIONDESC__asmt,CDUDESC__asmt,TOTALROOMS__asmt,BEDROOMS__asmt,FULLBATHS__asmt,HALFBATHS__asmt,HEATINGCOOLINGDESC__asmt,FIREPLACES__asmt,BSMTGARAGE__asmt,FINISHEDLIVINGAREA__asmt,CARDNUMBER__asmt,ALT_ID__asmt,TAXYEAR__asmt
0009M00031000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9854578903538, 40.4472802730226], [-79.9855515058146, 40.4471962998864], [-79.9857791102361, 40.4473452246657], [-79.9857953672485, 40.4473558932347], [-79.9856878467964, 40.4474248365906], [-79.9854578903538, 40.4472802730226]]]]}",0, ,CRESCENT ST,PITTSBURGH,PA, ,15219,2nd Ward - PITTSBURGH,Pittsburgh,THE STRIP DISTRICT,CORPORATION,GOVERNMENT,MUNICIPAL GOVERNMENT,3552.0,,11-02-1972,0.0,3,LOVE&AFFECTION,,,,,1100.0,,,,,,,,,,,,,,,,,,,,,2019.0
0009M00259000600,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9839012122875, 40.4459525890266], [-79.9839552882281, 40.4459297550047], [-79.9841674781176, 40.4462285700349], [-79.9841170195418, 40.446249950683], [-79.9841123168257, 40.4462519432944], [-79.9838962529918, 40.4459546831706], [-79.9839012122875, 40.4459525890266]]]]}",1843, ,BEDFORD AVE,PITTSBURGH,PA, ,15219,3rd Ward - PITTSBURGH,Pittsburgh,CRAWFORD - ROBERTS,REGULAR,RESIDENTIAL,TOWNHOUSE,1269.0,01-14-2015,12-29-2014,1.0,3,LOVE&AFFECTION,01-06-2003,32551.0,09-19-2002,10192.0,73000.0,TOWNHOUSE,2,1983.0,Brick,SHINGLE,Full,C,AVERAGE,AVERAGE,AVERAGE,5.0,3.0,1.0,1.0,Central Heat with AC,0.0,1,1197.0,1.0,,2019.0
0011F00010000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9784425235597, 40.4395491350539], [-79.9784338261222, 40.4394809077899], [-79.9787420788487, 40.4394887844889], [-79.9787488011695, 40.4395545559458], [-79.9784425235597, 40.4395491350539]]]]}",216, ,LOMBARD ST,PITTSBURGH,PA, ,15219,3rd Ward - PITTSBURGH,Pittsburgh,CRAWFORD - ROBERTS,REGULAR,RESIDENTIAL,TWO FAMILY,2136.0,12-27-2016,12-09-2016,0.0,3,LOVE&AFFECTION,05-06-1996,1.0,,,75100.0,MULTI-FAMILY,2,1920.0,Brick,ROLL,Full,D+,BELOW AVERAGE +,POOR,POOR,8.0,6.0,2.0,0.0,Central Heat,2.0,0,1512.0,1.0,,2019.0
0009S00036000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9856250100443, 40.4452260541939], [-79.9858481077102, 40.4455066576804], [-79.9857925446326, 40.445529889454], [-79.9857130933924, 40.4455637582761], [-79.9857041407923, 40.4455674420676], [-79.9854804517951, 40.4452870350933], [-79.9856250100443, 40.4452260541939]]]]}",1725, -1727,BEDFORD AVE,PITTSBURGH,PA, ,15219,3rd Ward - PITTSBURGH,Pittsburgh,PITTSBURGH URBAN,CORPORATION,COMMERCIAL,OTHER COMMERCIAL,5188.0,09-06-2011,09-06-2011,1.0,9,OTHER INVALID,03-11-2005,25300.0,02-18-2005,8507.0,57800.0,,,,,,,,,,,,,,,,,,,,,2019.0
0009S00077000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9854937507265, 40.4445173867685], [-79.9855035443301, 40.4445135373153], [-79.9855425322548, 40.4445652561994], [-79.9856294235925, 40.4446805201149], [-79.9856541147453, 40.4447132736124], [-79.9855942555713, 40.4447381153532], [-79.9855347041489, 40.4447627844719], [-79.985474759114, 40.4447876347246], [-79.9854125202495, 40.4448134546606], [-79.9853503559707, 40.4448392477271], [-79.9852910669319, 40.4448638566623], [-79.9851517566356, 40.4446728292234], [-79.9851464565745, 40.4446655711395], [-79.9853781369288, 40.4445673488769], [-79.9854937507265, 40.4445173867685]]]]}",2, ,ROBERTS ST,PITTSBURGH,PA, ,15219,3rd Ward - PITTSBURGH,Pittsburgh,PITTSBURGH URBAN,CORPORATION,COMMERCIAL,APART: 5-19 UNITS,9594.0,,03-18-1992,195000.0,9,OTHER INVALID,,,,,121000.0,,,,,,,,,,,,,,,,,,,,,2019.0
0002H00254000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9846735318933, 40.4394980504355], [-79.984580278447, 40.4395370825274], [-79.9845911565125, 40.4393908373362], [-79.9846735318933, 40.4394980504355]]]]}",0, ,REED ST,PITTSBURGH,PA, ,15219,3rd Ward - PITTSBURGH,Pittsburgh,CRAWFORD - ROBERTS,CORPORATION,RESIDENTIAL,VACANT LAND,2266.0,12-30-2011,12-30-2011,1.0,H,MULTI-PARCEL SA,06-27-1994,3634.0,,,32700.0,,,,,,,,,,,,,,,,,,,,,2019.0
0011A00232000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.979361354253, 40.4411257120341], [-79.9797571483475, 40.4410012594922], [-79.9797873396372, 40.4410584085392], [-79.9793961418048, 40.4411742819655], [-79.979361354253, 40.4411257120341]]]]}",276, ,LOMBARD ST,PITTSBURGH,PA, ,15219,3rd Ward - PITTSBURGH,Pittsburgh,CRAWFORD - ROBERTS,REGULAR,RESIDENTIAL,SINGLE FAMILY,2564.0,08-11-2006,08-11-2006,6600.0,0,VALID SALE,10-07-2005,3000.0,06-09-2005,2409.0,25000.0,SEMI DETACHED,2,1919.0,Brick,SHINGLE,Full,D+,BELOW AVERAGE +,POOR,POOR,7.0,4.0,1.0,1.0,Central Heat,0.0,0,1686.0,1.0,,2019.0
0011A00016000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9824885605216, 40.4417897071296], [-79.982766082265, 40.4416751735227], [-79.9828032055886, 40.4417263095792], [-79.9828196162166, 40.4417489185666], [-79.9828031991554, 40.4417560767258], [-79.9825453764632, 40.441868536271], [-79.9825112576763, 40.4418212098807], [-79.9824885605216, 40.4417897071296]]]]}",75, ,ROBERTS ST,PITTSBURGH,PA, ,15219,3rd Ward - PITTSBURGH,Pittsburgh,CRAWFORD - ROBERTS,CORPORATION,RESIDENTIAL,FOUR FAMILY,3204.0,,03-18-1992,195000.0,9,OTHER INVALID,,,,,44000.0,MULTI-FAMILY,2,1910.0,Brick,ROLL,Full,C-,AVERAGE -,FAIR,FAIR,16.0,5.0,4.0,0.0,Central Heat,0.0,0,5382.0,1.0,,2019.0
0011F00042000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9770329013144, 40.4392378865128], [-79.9769072024348, 40.4392321861447], [-79.9769232008248, 40.4389620968443], [-79.976998684096, 40.4389652413246], [-79.9770329013144, 40.4392378865128]]]]}",0, ,COLWELL ST,PITTSBURGH,PA, ,15219,5th Ward - PITTSBURGH,Pittsburgh,10503,CORPORATION,RESIDENTIAL,VACANT LAND,2834.0,11-17-2008,11-17-2008,3080.0,2,CITY TREASURER,05-08-1975,0.0,,,15700.0,,,,,,,,,,,,,,,,,,,,,2019.0
0009S00113000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9863214854938, 40.4445597321282], [-79.9864853591342, 40.4444926552324], [-79.9865093156093, 40.4445265234842], [-79.9863450291723, 40.4445940312278], [-79.9863332827278, 40.4445768108482], [-79.9863214854938, 40.4445597321282]]]]}",9, ,PEACH WAY,PITTSBURGH,PA, ,15219,3rd Ward - PITTSBURGH,Pittsburgh,CRAWFORD - ROBERTS,CORPORATION,RESIDENTIAL,VACANT LAND,770.0,,02-09-1978,0.0,9,OTHER INVALID,,,,,2600.0,,,,,,,,,,,,,,,,,,,,,2019.0
0011A00008000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9826977259727, 40.4407269865559], [-79.9827350389191, 40.4407793640972], [-79.9824247932169, 40.4409105352058], [-79.9823879658077, 40.4408576394363], [-79.9824735316253, 40.4408215490374], [-79.9825515640567, 40.4407886362276], [-79.9826977259727, 40.4407269865559]]]]}",309, -1/2,ROBERTS ST,PITTSBURGH,PA, ,15219,3rd Ward - PITTSBURGH,Pittsburgh,CRAWFORD - ROBERTS,REGULAR-ETUX OR ET VIR,RESIDENTIAL,TWO FAMILY,2003.0,,04-26-1974,13879.0,0,VALID SALE,,,,,20000.0,MULTI-FAMILY,2,1905.0,Brick,ROLL,Full,E-,POOR -,FAIR,VERY POOR,10.0,2.0,2.0,0.0,Other,0.0,0,2800.0,1.0,,2019.0
0002D00004000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9833328408943, 40.442958181252], [-79.9830194531089, 40.4430973341331], [-79.9829264470892, 40.4429702481562], [-79.9832408855986, 40.442832693063], [-79.983248234948, 40.4428427224632], [-79.9833328408943, 40.442958181252]]]]}",519, ,HELDMAN ST,PITTSBURGH,PA, ,15219,3rd Ward - PITTSBURGH,Pittsburgh,CRAWFORD - ROBERTS,REGULAR,RESIDENTIAL,SINGLE FAMILY,5280.0,08-02-2007,08-02-2007,1.0,3,LOVE&AFFECTION,07-03-1978,35000.0,,,114700.0,RANCH,1,1973.0,Frame,SHINGLE,Full,C,AVERAGE,AVERAGE,AVERAGE,6.0,3.0,1.0,0.0,Central Heat,0.0,0,1053.0,1.0,,2019.0
