PIN,geom,PROPERTYHOUSENUM__asmt,PROPERTYFRACTION__asmt,PROPERTYADDRESS__asmt,PROPERTYCITY__asmt,PROPERTYSTATE__asmt,PROPERTYUNIT__asmt,PROPERTYZIP__asmt,MUNIDESC__asmt,SCHOOLDESC__asmt,NEIGHDESC__asmt,OWNERDESC__asmt,CLASSDESC__asmt,USEDESC__asmt,LOTAREA__asmt,RECORDDATE__asmt,SALEDATE__asmt,SALEPRICE__asmt,SALECODE__asmt,SALEDESC__asmt,PREVSALEDATE__asmt,PREVSALEPRICE__asmt,PREVSALEDATE2__asmt,PREVSALEPRICE2__asmt,FAIRMARKETTOTAL__asmt,STYLEDESC__asmt,STORIES__asmt,YEARBLT__asmt,EXTFINISH_DESC__asmt,ROOFDESC__asmt,BASEMENTDESC__asmt,GRADE__asmt,GRADEDESC__asmt,CONDITIONDESC__asmt,CDUDESC__asmt,TOTALROOMS__asmt,BEDROOMS__asmt,FULLBATHS__asmt,HALFBATHS__asmt,HEATINGCOOLINGDESC__asmt,FIREPLACES__asmt,BSMTGARAGE__asmt,FINISHEDLIVINGAREA__asmt,CARDNUMBER__asmt,ALT_ID__asmt,TAXYEAR__asmt
0010C00054000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9702083539852, 40.4507135788693], [-79.970280133828, 40.4506830252761], [-79.9703874076456, 40.4508571330038], [-79.9703240683485, 40.4508847780761], [-79.9702083539852, 40.4507135788693]]]]}",2629, ,WEBSTER AVE,PITTSBURGH,PA, ,15219,5th Ward - PITTSBURGH,Pittsburgh,PITTSBURGH URBAN,REGULAR,COMMERCIAL,VACANT COMMERCIAL LAND,1386.0,05-22-2009,05-22-2009,1000.0,28,OTHER,05-21-2003,0.0,02-23-1984,500.0,25500.0,,,,,,,,,,,,,,,,,,,,,2019.0
0025S00155000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9676964104888, 40.4536809951038], [-79.9677837481097, 40.4536452466852], [-79.9679355235377, 40.4538746111098], [-79.9678530606621, 40.453908389801], [-79.9676964104888, 40.4536809951038]]]]}",0, ,WHITE ST,PITTSBURGH,PA, ,15219,5th Ward - PITTSBURGH,Pittsburgh,PITTSBURGH URBAN,CORPORATION,COMMERCIAL,COMM AUX BUILDING,2300.0,,11-30-1993,75000.0,8,OTHER,,,,,6200.0,,,,,,,,,,,,,,,,,,,,,2019.0
0010F00210000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.970033240698, 40.4530376283607], [-79.969869842637, 40.4527828165068], [-79.9693675774216, 40.4529622013465], [-79.9693179899214, 40.4529845976338], [-79.9692223573871, 40.4528365295395], [-79.9691579863408, 40.4527372901331], [-79.9688971568583, 40.452334357142], [-79.970121806351, 40.451824316968], [-79.9701382911515, 40.4518200409506], [-79.9701787724589, 40.4518214139647], [-79.9702165448814, 40.4518359535974], [-79.9702387292031, 40.4518547456785], [-79.9704458083841, 40.4521534992], [-79.9704669543694, 40.4521816736389], [-79.9705125149801, 40.4522144352341], [-79.97055328923, 40.4522383647866], [-79.9706033727545, 40.4522584308841], [-79.9706715248186, 40.4522813963719], [-79.9707087184818, 40.4522920116383], [-79.9707590377271, 40.4523055514367], [-79.9708132194683, 40.4523135980381], [-79.9708609278704, 40.4523160394407], [-79.9709066012322, 40.4523113869981], [-79.9709629884716, 40.4523045380963], [-79.97152385577, 40.4521720943853], [-79.971599149683, 40.4521527075823], [-79.9716335690556, 40.4521336951569], [-79.9716647492514, 40.4520981552845], [-79.9716830947237, 40.4520685576697], [-79.9716927716328, 40.4520213485375], [-79.9716789170058, 40.4519827389936], [-79.9716621259886, 40.451963931476], [-79.9716184002529, 40.4519323230461], [-79.9715789039913, 40.451920042895], [-79.9715114605407, 40.4519185007514], [-79.9714842630156, 40.4519249503105], [-79.971411894962, 40.4519376684169], [-79.9708977362381, 40.4520693968388], [-79.9708099243615, 40.4520908301836], [-79.9707717962502, 40.4520927535083], [-79.9707546696891, 40.4520910235508], [-79.9707359737608, 40.4520826415259], [-79.9707008436254, 40.4520664978344], [-79.9706551438871, 40.4520294381887], [-79.9704508207766, 40.4517598076678], [-79.9704434260624, 40.4517399511397], [-79.970444299835, 40.4517118800976], [-79.9704611726497, 40.4516784459257], [-79.9705001774839, 40.4516622513313], [-79.9721194008349, 40.4509784625932], [-79.9721603228961, 40.4509660049254], [-79.9721876479099, 40.4509634205188], [-79.9722128181877, 40.4509773520694], [-79.9725135461703, 40.4513772716813], [-79.9725675857699, 40.4514491806015], [-79.9726444403359, 40.45149085802], [-79.9726675571892, 40.4514970258582], [-79.9727135408999, 40.451501702879], [-79.9727363864442, 40.45149963752], [-79.9727628880764, 40.4514993128499], [-79.9727976821019, 40.4514917787374], [-79.9728821589019, 40.4514647527954], [-79.9748865502135, 40.4506084219679], [-79.9749937185272, 40.4505611449023], [-79.9750491981412, 40.4505131447943], [-79.9750908285732, 40.4504539929583], [-79.9750914764851, 40.4504055861272], [-79.9750367727961, 40.4503271698622], [-79.9747455565271, 40.4499162736032], [-79.974729140948, 40.4498953091157], [-79.9747269589461, 40.4498836797748], [-79.9747310358834, 40.4498710620849], [-79.9747397335845, 40.4498623148175], [-79.9747570043235, 40.4498546812015], [-79.9751017819074, 40.4497100658372], [-79.975505047628, 40.4495407306428], [-79.9755562940376, 40.4495279137794], [-79.9756058422183, 40.4495589492893], [-79.9758983415732, 40.4499814175637], [-79.9759093138504, 40.4500007718465], [-79.9759324736182, 40.4500217890164], [-79.9759638659824, 40.4500472708186], [-79.9760013498463, 40.4500667978021], [-79.9760386156637, 40.4500796272445], [-79.9761027391315, 40.4500893752112], [-79.9761773476726, 40.4500766109534], [-79.9762208041119, 40.4500592082031], [-79.9769288555725, 40.4497588068334], [-79.976961673331, 40.4497458184518], [-79.9770096024009, 40.449714163532], [-79.9770575264979, 40.4496688050519], [-79.9770706933409, 40.4496458058014], [-79.9770841742673, 40.4495914052876], [-79.9770830164315, 40.4495699643738], [-79.9770783704684, 40.4495380642407], [-79.9770641768569, 40.4495028026985], [-79.977495191389, 40.4500923158718], [-79.9775478899818, 40.4501642488612], [-79.9714885613966, 40.4527374831589], [-79.9701909886362, 40.4532844706513], [-79.970102391937, 40.4531455167335], [-79.970033240698, 40.4530376283607]]], [[[-79.9745088361331, 40.449958837668], [-79.9745333330277, 40.4499523477615], [-79.9745591121315, 40.4499574346836], [-79.9745711059698, 40.4499669050081], [-79.9745815912849, 40.449985147445], [-79.9748860687929, 40.4503894507405], [-79.9748953346123, 40.4504115825884], [-79.974897997083, 40.4504242269798], [-79.9748956829985, 40.4504357837148], [-79.9748840564908, 40.4504511109004], [-79.9748696094487, 40.4504625334654], [-79.9748462806821, 40.4504772343729], [-79.972775961908, 40.4513508527154], [-79.9727429290844, 40.4513572538336], [-79.972709201941, 40.4513428018195], [-79.9726894049079, 40.4513283312916], [-79.9726701823569, 40.4513039875722], [-79.9723817644558, 40.4509095766257], [-79.9723737669012, 40.4508985859623], [-79.9723715881802, 40.450887026805], [-79.9723826386381, 40.450867869942], [-79.9723927199571, 40.4508601922004], [-79.9724144477874, 40.4508514661695], [-79.9745088361331, 40.449958837668]]], [[[-79.9765398875529, 40.44909544228], [-79.9765581645197, 40.4490911525628], [-79.9765738969595, 40.4490912847664], [-79.976587970329, 40.4490957279726], [-79.9766039703394, 40.4491040916172], [-79.9766208931636, 40.449126763225], [-79.9769242869055, 40.4495387915106], [-79.9769347705014, 40.4495569644044], [-79.976935406936, 40.4495762411569], [-79.9769251884093, 40.4495931892058], [-79.9769041973148, 40.4496107538177], [-79.9768633603326, 40.4496258645942], [-79.9761401790538, 40.4499306070715], [-79.9761091238103, 40.4499425324288], [-79.976083919335, 40.4499413002925], [-79.9760540434756, 40.449934486594], [-79.9760351853656, 40.4499212110233], [-79.9760042001776, 40.4498808728512], [-79.9757261988883, 40.4494892873101], [-79.9757169520621, 40.4494678434668], [-79.9757201972574, 40.4494435704077], [-79.9757512523548, 40.4494316456071], [-79.9765398875529, 40.44909544228]]]]}",2305, ,BEDFORD AVE,PITTSBURGH,PA, ,15219,5th Ward - PITTSBURGH,Pittsburgh,PITTSBURGH URBAN,CORPORATION,COMMERCIAL,APART:40+ UNITS,1304182.0,,12-31-1951,1000.0,3,LOVE&AFFECTION,,,,,16189700.0,,,,,,,,,,,,,,,,,,,,,2019.0
0010C00076000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9711460559252, 40.4511917833737], [-79.9710623048591, 40.4512272129584], [-79.9708766217387, 40.4509642508796], [-79.9709576886053, 40.4509291477833], [-79.9711460559252, 40.4511917833737]]]]}",2610, ,BEDFORD AVE,PITTSBURGH,PA, ,15219,5th Ward - PITTSBURGH,Pittsburgh,10503,CORPORATION,RESIDENTIAL,VACANT LAND,2640.0,10-27-2017,10-27-2017,45959.0,GV,GOVT SALE,01-04-1984,1.0,,,15300.0,,,,,,,,,,,,,,,,,,,,,2019.0
0010D00159000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.969241165094, 40.4514651964103], [-79.969392959776, 40.4514008793481], [-79.9693954306438, 40.4513998121339], [-79.9693997213193, 40.4514064645567], [-79.9694199743597, 40.4514379713611], [-79.9694175098253, 40.4514390506968], [-79.9692653193157, 40.451505662951], [-79.969241165094, 40.4514651964103]]]]}",707, ,MORGAN ST,PITTSBURGH,PA, ,15219,5th Ward - PITTSBURGH,Pittsburgh,10503,CORPORATION,RESIDENTIAL,VACANT LAND,750.0,10-19-2018,10-19-2018,3928.0,GV,GOVT SALE,10-07-1982,250.0,,,1500.0,,,,,,,,,,,,,,,,,,,,,2019.0
0025S00193000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9672174310519, 40.4533526953811], [-79.967046552929, 40.4531160548179], [-79.9670957302357, 40.4530948603668], [-79.9672652981682, 40.4533326473294], [-79.9672174310519, 40.4533526953811]]]]}",2931, ,BEDFORD AVE,PITTSBURGH,PA, ,15219,5th Ward - PITTSBURGH,Pittsburgh,10503,CORPORATION,GOVERNMENT,MUNICIPAL GOVERNMENT,1400.0,,06-04-1973,0.0,3,LOVE&AFFECTION,,,,,500.0,,,,,,,,,,,,,,,,,,,,,2019.0
0010G00281000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9719765936045, 40.449961012418], [-79.9720046152578, 40.4499490927763], [-79.9720199829042, 40.4499425515264], [-79.972108245282, 40.4500612249578], [-79.9720634722646, 40.4500807993606], [-79.9719765936045, 40.449961012418]]]]}",2507, ,WEBSTER AVE,PITTSBURGH,PA, ,15219,5th Ward - PITTSBURGH,Pittsburgh,10503,REGULAR,RESIDENTIAL,VACANT LAND,696.0,05-25-2007,05-25-2007,2000.0,H,MULTI-PARCEL SA,10-07-1985,0.0,,,1400.0,,,,,,,,,,,,,,,,,,,,,2019.0
0010D00168000A00,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9697136013022, 40.4510664981927], [-79.9696661117784, 40.4510868579146], [-79.9696638572458, 40.4510828289459], [-79.9695988187855, 40.4509666320162], [-79.9696431357944, 40.4509480240939], [-79.9697112978438, 40.4510626238778], [-79.9697136013022, 40.4510664981927]]]]}",2705, ,WEBSTER AVE,PITTSBURGH,PA, ,15219,5th Ward - PITTSBURGH,Pittsburgh,10503,REGULAR,RESIDENTIAL,VACANT LAND,743.0,,09-12-1977,500.0,4,OTHER,,,,,300.0,,,,,,,,,,,,,,,,,,,,,2019.0
0010C00077000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9710623048591, 40.4512272129584], [-79.9709940618282, 40.4512559841869], [-79.9708079600626, 40.4509939659303], [-79.9708766217387, 40.4509642508796], [-79.9710623048591, 40.4512272129584]]]]}",2612, ,BEDFORD AVE,PITTSBURGH,PA, ,15219,5th Ward - PITTSBURGH,Pittsburgh,10503,CORPORATION,RESIDENTIAL,VACANT LAND,2640.0,10-27-2017,10-27-2017,10351.0,GV,GOVT SALE,11-01-1984,250.0,,,15300.0,,,,,,,,,,,,,,,,,,,,,2019.0
0010D00050000A00,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.969886495406, 40.4515140932927], [-79.9698623098978, 40.4514754289584], [-79.9700268401041, 40.4514098008814], [-79.9700472912378, 40.4514442333966], [-79.969886495406, 40.4515140932927]]]]}",718, ,FRANCIS ST,PITTSBURGH,PA, ,15219,5th Ward - PITTSBURGH,Pittsburgh,10503,REGULAR,RESIDENTIAL,VACANT LAND,737.0,,02-28-1997,0.0,9,OTHER INVALID,,,,,300.0,,,,,,,,,,,,,,,,,,,,,2019.0
