PIN,geom,PROPERTYHOUSENUM__asmt,PROPERTYFRACTION__asmt,PROPERTYADDRESS__asmt,PROPERTYCITY__asmt,PROPERTYSTATE__asmt,PROPERTYUNIT__asmt,PROPERTYZIP__asmt,MUNIDESC__asmt,SCHOOLDESC__asmt,NEIGHDESC__asmt,OWNERDESC__asmt,CLASSDESC__asmt,USEDESC__asmt,LOTAREA__asmt,RECORDDATE__asmt,SALEDATE__asmt,SALEPRICE__asmt,SALECODE__asmt,SALEDESC__asmt,PREVSALEDATE__asmt,PREVSALEPRICE__asmt,PREVSALEDATE2__asmt,PREVSALEPRICE2__asmt,FAIRMARKETTOTAL__asmt,STYLEDESC__asmt,STORIES__asmt,YEARBLT__asmt,EXTFINISH_DESC__asmt,ROOFDESC__asmt,BASEMENTDESC__asmt,GRADE__asmt,GRADEDESC__asmt,CONDITIONDESC__asmt,CDUDESC__asmt,TOTALROOMS__asmt,BEDROOMS__asmt,FULLBATHS__asmt,HALFBATHS__asmt,HEATINGCOOLINGDESC__asmt,FIREPLACES__asmt,BSMTGARAGE__asmt,FINISHEDLIVINGAREA__asmt,CARDNUMBER__asmt,ALT_ID__asmt,TAXYEAR__asmt
0026E00139000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9628172381459, 40.4584039225278], [-79.9627489783835, 40.4584325978273], [-79.9625345138095, 40.4581273818942], [-79.9625965691048, 40.4581013900804], [-79.9628172381459, 40.4584039225278]]]]}",3332, ,MELWOOD AVE,PITTSBURGH,PA, ,15219,6th Ward - PITTSBURGH,Pittsburgh,10601,REGULAR-ETUX OR ET VIR,RESIDENTIAL,SINGLE FAMILY,2730.0,06-03-2009,06-03-2009,65000.0,UR,OTHER VALID,01-14-1988,1.0,,,67100.0,OLD STYLE,2,1900.0,Frame,SHINGLE,Full,C-,AVERAGE -,AVERAGE,FAIR,6.0,3.0,1.0,0.0,Central Heat,0.0,0,1676.0,1.0,,2019.0
0026E00164000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9639366274466, 40.4586660879372], [-79.9640721919355, 40.4586071114024], [-79.964073974053, 40.4586063363621], [-79.9641483239938, 40.4587088057237], [-79.9640064851635, 40.4587683169574], [-79.9639366274466, 40.4586660879372]]]]}",385, ,LINOLEUM WAY,PITTSBURGH,PA, ,15219,6th Ward - PITTSBURGH,Pittsburgh,10601,CORPORATION,RESIDENTIAL,SINGLE FAMILY,1980.0,10-28-2016,10-28-2016,35329.0,GV,GOVT SALE,06-04-1986,1.0,,,58700.0,OLD STYLE,2,1890.0,Frame,SHINGLE,Full,D+,BELOW AVERAGE +,POOR,FAIR,8.0,4.0,2.0,1.0,Central Heat,0.0,0,1872.0,1.0,,2019.0
0026C00005000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9578068010587, 40.4604558052021], [-79.9577497903823, 40.4604575796623], [-79.9577004068088, 40.4604590497257], [-79.9576620085386, 40.460191972442], [-79.9576956835232, 40.4601911438406], [-79.9577540017171, 40.4601881537251], [-79.9578068010587, 40.4604558052021]]]]}",0, ,FLEETWOOD ST,PITTSBURGH,PA, ,15213,6th Ward - PITTSBURGH,Pittsburgh,10601,CORPORATION,GOVERNMENT,MUNICIPAL GOVERNMENT,1625.0,,06-05-1950,0.0,3,LOVE&AFFECTION,,,,,700.0,,,,,,,,,,,,,,,,,,,,,2019.0
0025H00118000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9668943917763, 40.4577548454484], [-79.9673680637158, 40.4575382632161], [-79.9674154387735, 40.4575714247143], [-79.9669407074703, 40.4578105897037], [-79.9668943917763, 40.4577548454484]]]]}",332, ,DOWNING ST,PITTSBURGH,PA, ,15219,6th Ward - PITTSBURGH,Pittsburgh,10601,REGULAR-ETUX OR ET VIR,RESIDENTIAL,TWO FAMILY,3100.0,,02-16-2000,0.0,3,LOVE&AFFECTION,07-22-1998,10000.0,11-12-1980,7500.0,64300.0,MULTI-FAMILY,2,1900.0,Frame,ROLL,Full,D,BELOW AVERAGE,AVERAGE,FAIR,4.0,1.0,1.0,1.0,Central Heat,0.0,0,1152.0,1.0,,2019.0
0025M00233000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9679947184922, 40.4561665393583], [-79.9679260786508, 40.4561698239144], [-79.9679101250777, 40.4559927443024], [-79.9679804337764, 40.4559917656174], [-79.9679947184922, 40.4561665393583]]]]}",3052, ,PHELAN WAY,PITTSBURGH,PA, ,15219,6th Ward - PITTSBURGH,Pittsburgh,10601,REGULAR-ETUX OR ET VIR,RESIDENTIAL,ROWHOUSE,1214.0,07-09-2018,07-09-2018,56000.0,AA,SALE NOT ANALYZ,02-15-1991,0.0,,,20000.0,ROW END,3,1900.0,Brick,RUBBER,Full,D+,BELOW AVERAGE +,POOR,POOR,6.0,3.0,1.0,0.0,Central Heat,0.0,1,2580.0,1.0,,2019.0
0026E00174000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9643501706746, 40.459245252303], [-79.9642746475798, 40.459257958628], [-79.964256518329, 40.459198491236], [-79.9645067953325, 40.4591570622477], [-79.9645249075177, 40.4592160034995], [-79.9644422326558, 40.4592298526582], [-79.9643501706746, 40.459245252303]]]]}",0, ,LINOLEUM WAY,PITTSBURGH,PA, ,15219,6th Ward - PITTSBURGH,Pittsburgh,10601,REGULAR,RESIDENTIAL,VACANT LAND,1584.0,,02-22-1984,2500.0,9,OTHER INVALID,,,,,700.0,,,,,,,,,,,,,,,,,,,,,2019.0
0026K00053000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9608745892289, 40.4571663365438], [-79.960794699073, 40.4569773696856], [-79.9608677556211, 40.4569578745963], [-79.960941143277, 40.4571406921327], [-79.9610757782541, 40.4573274205386], [-79.9610115119589, 40.4573545538555], [-79.9608745892289, 40.4571663365438]]]]}",3431, ,RIDGWAY ST,PITTSBURGH,PA, ,15213,6th Ward - PITTSBURGH,Pittsburgh,10601,REGULAR,RESIDENTIAL,ROWHOUSE,3256.0,,02-12-1959,0.0,N,NOT APPLICABLE,,,,,54000.0,ROW END,2,1900.0,Frame,SHINGLE,Full,D+,BELOW AVERAGE +,FAIR,FAIR,6.0,3.0,2.0,0.0,Central Heat,0.0,0,1280.0,1.0,,2019.0
0026F00021000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9611414379049, 40.4596591065094], [-79.961216324088, 40.4596269450754], [-79.9613424014594, 40.4597991453278], [-79.961259311698, 40.4598142121373], [-79.9611414379049, 40.4596591065094]]]]}",0, ,FLAVIAN ST,PITTSBURGH,PA, ,15213,6th Ward - PITTSBURGH,Pittsburgh,10601,CORPORATION,GOVERNMENT,MUNICIPAL GOVERNMENT,1540.0,,06-05-1957,0.0,3,LOVE&AFFECTION,,,,,600.0,,,,,,,,,,,,,,,,,,,,,2019.0
0026K00005000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9613106812298, 40.457351825297], [-79.9615868102931, 40.4572356130088], [-79.9616912034878, 40.4573770825853], [-79.961410198974, 40.4574952937005], [-79.9613106812298, 40.457351825297]]]]}",0, ,BIGELOW BLVD,PITTSBURGH,PA, ,15213,6th Ward - PITTSBURGH,Pittsburgh,PITTSBURGH URBAN,CORPORATION,COMMERCIAL,VACANT COMMERCIAL LAND,4840.0,,05-15-1992,1.0,3,LOVE&AFFECTION,,,,,1800.0,,,,,,,,,,,,,,,,,,,,,2019.0
0025M00040000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9690900865574, 40.4570495585127], [-79.9691879045505, 40.4570453689338], [-79.9691955663522, 40.4572099722986], [-79.9691008577582, 40.4572131617683], [-79.9690900865574, 40.4570495585127]]]]}",3023, ,PULAWSKI WAY,PITTSBURGH,PA, ,15219,6th Ward - PITTSBURGH,Pittsburgh,10601,REGULAR-ETUX OR ET VIR,RESIDENTIAL,TWO FAMILY,1500.0,12-23-2004,12-23-2004,60000.0,13,EXEMPT,12-21-2004,0.0,08-10-1998,5000.0,42200.0,MULTI-FAMILY,2,1880.0,Frame,SHINGLE,Full,D+,BELOW AVERAGE +,FAIR,FAIR,8.0,4.0,2.0,0.0,Other,0.0,0,1743.0,1.0,,2019.0
