PIN,geom,PROPERTYHOUSENUM__asmt,PROPERTYFRACTION__asmt,PROPERTYADDRESS__asmt,PROPERTYCITY__asmt,PROPERTYSTATE__asmt,PROPERTYUNIT__asmt,PROPERTYZIP__asmt,MUNIDESC__asmt,SCHOOLDESC__asmt,NEIGHDESC__asmt,OWNERDESC__asmt,CLASSDESC__asmt,USEDESC__asmt,LOTAREA__asmt,RECORDDATE__asmt,SALEDATE__asmt,SALEPRICE__asmt,SALECODE__asmt,SALEDESC__asmt,PREVSALEDATE__asmt,PREVSALEPRICE__asmt,PREVSALEDATE2__asmt,PREVSALEPRICE2__asmt,FAIRMARKETTOTAL__asmt,STYLEDESC__asmt,STORIES__asmt,YEARBLT__asmt,EXTFINISH_DESC__asmt,ROOFDESC__asmt,BASEMENTDESC__asmt,GRADE__asmt,GRADEDESC__asmt,CONDITIONDESC__asmt,CDUDESC__asmt,TOTALROOMS__asmt,BEDROOMS__asmt,FULLBATHS__asmt,HALFBATHS__asmt,HEATINGCOOLINGDESC__asmt,FIREPLACES__asmt,BSMTGARAGE__asmt,FINISHEDLIVINGAREA__asmt,CARDNUMBER__asmt,ALT_ID__asmt,TAXYEAR__asmt
0049C00229000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9552853232312, 40.4716544276254], [-79.9553591377268, 40.4715935489165], [-79.9556528871807, 40.4717996932784], [-79.9555775946451, 40.4718629595556], [-79.9552853232312, 40.4716544276254]]]]}",4631, -4633,CARLTON ST,PITTSBURGH,PA, ,15201,9th Ward - PITTSBURGH,Pittsburgh,10902,REGULAR,RESIDENTIAL,TWO FAMILY,3100.0,06-04-2019,05-31-2019,260000.0,AA,SALE NOT ANALYZ,10-26-2004,1.0,12-06-1984,37000.0,90100.0,MULTI-FAMILY,2,1920.0,Brick,SHINGLE,Full,D+,BELOW AVERAGE +,FAIR,FAIR,8.0,4.0,2.0,0.0,Central Heat,1.0,0,1674.0,1.0,,2019.0
0049A00119000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9622623865753, 40.4706887240132], [-79.9623490312453, 40.4706160808076], [-79.9623712937244, 40.4706315026932], [-79.9624419044114, 40.4706804166401], [-79.9624162888183, 40.4707014965924], [-79.962490595602, 40.4707529593519], [-79.9624292713558, 40.4708042658265], [-79.9622623865753, 40.4706887240132]]]]}",4108, ,FOSTER ST,PITTSBURGH,PA, ,15201,9th Ward - PITTSBURGH,Pittsburgh,10902,REGULAR,RESIDENTIAL,SINGLE FAMILY,1756.0,06-02-2011,06-02-2011,169000.0,AA,SALE NOT ANALYZ,11-22-2006,145000.0,10-24-2006,1.0,169000.0,SEMI DETACHED,2,1918.0,Brick,SHINGLE,Full,C,AVERAGE,GOOD,VERY GOOD,5.0,2.0,1.0,0.0,Central Heat with AC,,,1156.0,1.0,,2019.0
0049C00271000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9548663078765, 40.4709041797319], [-79.9549354859602, 40.4708472356746], [-79.9551964698258, 40.4710346478354], [-79.9552245764663, 40.4710548456205], [-79.9551704025223, 40.4710987573513], [-79.9551412720388, 40.4711223779495], [-79.9550648226883, 40.4710714833062], [-79.9550819359631, 40.4710560074245], [-79.9548663078765, 40.4709041797319]]]]}",4621, ,BANCROFT ST,PITTSBURGH,PA, ,15201,9th Ward - PITTSBURGH,Pittsburgh,10902,REGULAR-ETUX OR ET VIR,RESIDENTIAL,SINGLE FAMILY,3190.0,06-12-2019,06-12-2019,200000.0,AA,SALE NOT ANALYZ,02-02-1998,38000.0,,,81600.0,RANCH,1,1945.0,Frame,SHINGLE,Full,C-,AVERAGE -,AVERAGE,AVERAGE,6.0,2.0,1.0,0.0,Central Heat,0.0,1,684.0,1.0,,2019.0
0049A00066000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9627923455643, 40.4714190747369], [-79.9627620893027, 40.4713962106516], [-79.9629038878537, 40.471288172339], [-79.962962756314, 40.4713309320128], [-79.962822459951, 40.4714418304401], [-79.9627923455643, 40.4714190747369]]]]}",135, ,BANNER WAY,PITTSBURGH,PA, ,15201,9th Ward - PITTSBURGH,Pittsburgh,10902,REGULAR-ETUX OR ET VIR,RESIDENTIAL,ROWHOUSE,1400.0,07-02-2012,07-02-2012,101500.0,H,MULTI-PARCEL SA,06-04-2009,49900.0,12-20-2007,23000.0,101500.0,ROW END,2,1900.0,Frame,SHINGLE,Full,D,BELOW AVERAGE,FAIR,FAIR,5.0,2.0,1.0,0.0,Central Heat,0.0,0,1084.0,1.0,,2019.0
0081L00122000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9387814175438, 40.4746884354467], [-79.9393785817732, 40.4750317880175], [-79.9392236713296, 40.4750204529208], [-79.939171775033, 40.4750140465315], [-79.9391070929567, 40.4750152712254], [-79.9390551953394, 40.4750226131244], [-79.9390105591971, 40.4750321082248], [-79.9389593399124, 40.4750465551111], [-79.9387814175438, 40.4746884354467]]]]}",108, ,SCHENLEY MANOR DR,PITTSBURGH,PA, ,15201,10th Ward - PITTSBURGH,Pittsburgh,11002,REGULAR,RESIDENTIAL,SINGLE FAMILY,18144.0,09-27-2005,09-14-2005,67000.0,0,VALID SALE,10-12-1988,36000.0,,,90600.0,COLONIAL,2,1950.0,Brick,SHINGLE,Full,C-,AVERAGE -,AVERAGE,AVERAGE,7.0,3.0,1.0,1.0,Central Heat,0.0,0,1120.0,1.0,,2019.0
0049F00286000700,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9585191951854, 40.4688683996569], [-79.9585494036867, 40.4688921873194], [-79.958497235668, 40.4689351911168], [-79.9584663606537, 40.4689118270928], [-79.9585191951854, 40.4688683996569]]]]}",260, ,42ND ST,PITTSBURGH,PA,UNIT 7,15201,9th Ward - PITTSBURGH,Pittsburgh,THE LOFTS,CORPORATION,RESIDENTIAL,CONDOMINIUM,0.0,12-21-2015,12-16-2015,230500.0,27,NO ASSESSED VAL,10-23-2015,235500.0,,,181600.0,CONDO,1,2015.0,Concrete Block,ROLL,Slab/Piers,C+,AVERAGE +,GOOD,GOOD,3.0,1.0,1.0,0.0,Central Heat with AC,,,675.0,1.0,,2019.0
0080P00078000B00,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9604180922361, 40.4726642171364], [-79.9605351666591, 40.4725676592799], [-79.9605702113862, 40.4725929384817], [-79.9604498302794, 40.4726882782055], [-79.9604180922361, 40.4726642171364]]]]}",170, ,LOCARNA WAY,PITTSBURGH,PA, ,15201,9th Ward - PITTSBURGH,Pittsburgh,10902,REGULAR,RESIDENTIAL,SINGLE FAMILY,581.0,03-20-2007,03-20-2007,66000.0,AA,SALE NOT ANALYZ,08-15-2005,5000.0,08-26-1992,1.0,53300.0,SEMI DETACHED,2,1900.0,Brick,SHINGLE,Full,D,BELOW AVERAGE,AVERAGE,AVERAGE,4.0,2.0,1.0,0.0,Central Heat,0.0,0,816.0,1.0,,2019.0
0049B00103000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9612495512467, 40.4709170881097], [-79.9613860889186, 40.4708047572139], [-79.9614419242843, 40.4708454490746], [-79.9613029987465, 40.4709590136915], [-79.9612495512467, 40.4709170881097]]]]}",173, ,42ND ST,PITTSBURGH,PA, ,15201,9th Ward - PITTSBURGH,Pittsburgh,10902,REGULAR,RESIDENTIAL,SINGLE FAMILY,1111.0,,06-01-1978,21900.0,0,VALID SALE,,,,,57100.0,SEMI DETACHED,2,1900.0,Brick,SHINGLE,Full,D,BELOW AVERAGE,FAIR,FAIR,4.0,2.0,1.0,0.0,Central Heat,0.0,0,1088.0,1.0,,2019.0
0080P00174000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9589578017638, 40.4727612530155], [-79.958994137845, 40.4727125307378], [-79.9593103969581, 40.4728406671061], [-79.9592760915381, 40.4728864691446], [-79.9589578017638, 40.4727612530155]]]]}",4519, ,BUTLER ST,PITTSBURGH,PA, ,15201,9th Ward - PITTSBURGH,Pittsburgh,PITTSBURGH URBAN,REGULAR,COMMERCIAL,OFFICE/APARTMENTS OVER,2000.0,10-05-2010,10-05-2010,1.0,3,LOVE&AFFECTION,11-25-1998,1.0,07-14-1989,0.0,208900.0,,,,,,,,,,,,,,,,,,,,,2019.0
0049G00160000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9565243722256, 40.4676996361206], [-79.9565782665398, 40.4676600977794], [-79.9568432794666, 40.4678572931604], [-79.9567837994784, 40.4679019060087], [-79.9565243722256, 40.4676996361206]]]]}",4201, ,SHERROD ST,PITTSBURGH,PA, ,15201,9th Ward - PITTSBURGH,Pittsburgh,10902,REGULAR-ETUX OR ET VIR,RESIDENTIAL,SINGLE FAMILY,2625.0,08-14-2018,08-10-2018,280000.0,36,QUIT CLAIM / SPEC WARRNTY,09-15-2017,1.0,01-14-1994,0.0,140300.0,OLD STYLE,2,1898.0,Brick,SHINGLE,Full,C,AVERAGE,AVERAGE,AVERAGE,8.0,4.0,1.0,1.0,Central Heat,1.0,0,2020.0,1.0,,2019.0
