PIN,geom,PROPERTYHOUSENUM__asmt,PROPERTYFRACTION__asmt,PROPERTYADDRESS__asmt,PROPERTYCITY__asmt,PROPERTYSTATE__asmt,PROPERTYUNIT__asmt,PROPERTYZIP__asmt,MUNIDESC__asmt,SCHOOLDESC__asmt,NEIGHDESC__asmt,OWNERDESC__asmt,CLASSDESC__asmt,USEDESC__asmt,LOTAREA__asmt,RECORDDATE__asmt,SALEDATE__asmt,SALEPRICE__asmt,SALECODE__asmt,SALEDESC__asmt,PREVSALEDATE__asmt,PREVSALEPRICE__asmt,PREVSALEDATE2__asmt,PREVSALEPRICE2__asmt,FAIRMARKETTOTAL__asmt,STYLEDESC__asmt,STORIES__asmt,YEARBLT__asmt,EXTFINISH_DESC__asmt,ROOFDESC__asmt,BASEMENTDESC__asmt,GRADE__asmt,GRADEDESC__asmt,CONDITIONDESC__asmt,CDUDESC__asmt,TOTALROOMS__asmt,BEDROOMS__asmt,FULLBATHS__asmt,HALFBATHS__asmt,HEATINGCOOLINGDESC__asmt,FIREPLACES__asmt,BSMTGARAGE__asmt,FINISHEDLIVINGAREA__asmt,CARDNUMBER__asmt,ALT_ID__asmt,TAXYEAR__asmt
0027F00039000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9614072455946, 40.4484118667795], [-79.9614879564666, 40.4481439301446], [-79.961611164759, 40.4481672234915], [-79.9615221062077, 40.4484336699225], [-79.9614072455946, 40.4484118667795]]]]}",3116, ,AVALON ST,PITTSBURGH,PA, ,15219,5th Ward - PITTSBURGH,Pittsburgh,10502,REGULAR,RESIDENTIAL,SINGLE FAMILY,3400.0,05-14-2009,05-14-2009,1.0,3,LOVE&AFFECTION,03-01-1991,26000.0,,,102400.0,OLD STYLE,2,1930.0,Brick,SHINGLE,Full,C,AVERAGE,AVERAGE,AVERAGE,8.0,5.0,1.0,1.0,Central Heat,0.0,0,2130.0,1.0,,2019.0
0010M00185000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9664058986369, 40.4468667345699], [-79.9666396527461, 40.4470712582717], [-79.9665070392842, 40.4471527663307], [-79.9663497150372, 40.4469014752409], [-79.9664058986369, 40.4468667345699]]]]}",2717, ,BRACKENRIDGE ST,PITTSBURGH,PA, ,15219,5th Ward - PITTSBURGH,Pittsburgh,10503,REGULAR,RESIDENTIAL,ROWHOUSE,4328.0,,05-05-1999,29000.0,0,VALID SALE,08-02-1984,25000.0,,,44700.0,ROW END,2,1930.0,Brick,ROLL,Full,C-,AVERAGE -,FAIR,FAIR,5.0,2.0,1.0,0.0,Central Heat,0.0,0,1320.0,1.0,,2019.0
0011H00235000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9700571150211, 40.4403941894815], [-79.9699404634016, 40.4401725161136], [-79.9699302065714, 40.4401491573472], [-79.969936721029, 40.4401309098738], [-79.9699622570736, 40.4401141107104], [-79.9704522849336, 40.4398094905271], [-79.9705263874545, 40.4399416985701], [-79.9706738575417, 40.4402208633826], [-79.9706690802533, 40.4402151896044], [-79.9706634708024, 40.4402103369447], [-79.970657168546, 40.4402064259592], [-79.970650330052, 40.4402035538092], [-79.9706431252107, 40.4402017918483], [-79.9706357330134, 40.4402011838491], [-79.9706238442882, 40.4402027642893], [-79.9706123093926, 40.4402060484579], [-79.9706013711412, 40.4402109672215], [-79.9704281311777, 40.4403197554125], [-79.9703203443426, 40.4403989026976], [-79.9702218197784, 40.4402919197971], [-79.9700571150211, 40.4403941894815]]]]}",2200, ,BENTLEY DR,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,PITTSBURGH URBAN,CORPORATION,COMMERCIAL,APART:40+ UNITS,24829.0,,05-05-1950,0.0,8,OTHER,,,,,3755200.0,,,,,,,,,,,,,,,,,,,,,2019.0
0027K00003000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9594003486776, 40.4478789052084], [-79.959464436521, 40.4477615089002], [-79.9598898961695, 40.4478419287904], [-79.9598485518543, 40.4479604031123], [-79.9594003486776, 40.4478789052084]]]]}",0, ,ALLEQUIPPA ST,PITTSBURGH,PA, ,15219,5th Ward - PITTSBURGH,Pittsburgh,10502,REGULAR,RESIDENTIAL,VACANT LAND,6344.0,04-30-2009,04-30-2009,25000.0,33,PREV FORECLOSE,04-21-2009,1751.0,04-30-1996,0.0,30100.0,,,,,,,,,,,,,,,,,,,,,2019.0
0027F00004000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.961720308491, 40.4481343337579], [-79.9618071403124, 40.4478046127019], [-79.9619456001149, 40.4478262861548], [-79.9618644287279, 40.4481623767039], [-79.961720308491, 40.4481343337579]]]]}",3113, ,BRACKENRIDGE ST,PITTSBURGH,PA, ,15219,5th Ward - PITTSBURGH,Pittsburgh,10502,REGULAR-ETUX OR ET VIR,RESIDENTIAL,SINGLE FAMILY,4000.0,,05-31-1990,39000.0,0,VALID SALE,,,,,83400.0,OLD STYLE,2,1945.0,Brick,SHINGLE,Full,C-,AVERAGE -,AVERAGE,AVERAGE,6.0,3.0,1.0,0.0,Central Heat,0.0,0,1200.0,1.0,,2019.0
0027F00003000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9618644287279, 40.4481623767039], [-79.9619456001149, 40.4478262861548], [-79.9620858035591, 40.4478482244267], [-79.9620051089729, 40.4481897303506], [-79.9618644287279, 40.4481623767039]]]]}",3109, ,BRACKENRIDGE ST,PITTSBURGH,PA, ,15219,5th Ward - PITTSBURGH,Pittsburgh,10502,REGULAR-ETUX OR ET VIR,RESIDENTIAL,SINGLE FAMILY,5072.0,10-23-2008,10-23-2008,3882.0,2,CITY TREASURER,06-16-2005,1.0,05-05-1950,0.0,88700.0,COLONIAL,2,1945.0,Brick,SHINGLE,Full,C,AVERAGE,AVERAGE,AVERAGE,5.0,2.0,1.0,0.0,Central Heat,0.0,0,1144.0,1.0,,2019.0
0010R00016000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9703086484393, 40.4451579204811], [-79.9704460236385, 40.4451067257927], [-79.9706188324564, 40.445387624701], [-79.9704883692715, 40.4454341121031], [-79.9703086484393, 40.4451579204811]]]]}",2508, ,CENTRE AVE,PITTSBURGH,PA, ,15219,5th Ward - PITTSBURGH,Pittsburgh,10503,CORPORATION,COMMERCIAL,VACANT COMMERCIAL LAND,4718.0,,07-03-1991,18000.0,0,VALID SALE,,,,,1600.0,,,,,,,,,,,,,,,,,,,,,2019.0
0010M00249000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9689338091484, 40.4459845538087], [-79.9689225370356, 40.4459919843331], [-79.9686474348125, 40.4454782989549], [-79.9688535061193, 40.4453511452425], [-79.9689838409277, 40.4452707060258], [-79.9690587242534, 40.445224510383], [-79.9691594698026, 40.4451623492507], [-79.9695293573972, 40.4457757886497], [-79.9694162709913, 40.445816083649], [-79.9693231070473, 40.4458492656657], [-79.9691840884391, 40.4458987992248], [-79.9689338091484, 40.4459845538087]]]]}",2546, ,CENTRE AVE,PITTSBURGH,PA, ,15219,5th Ward - PITTSBURGH,Pittsburgh,PITTSBURGH URBAN,CORPORATION,COMMERCIAL,"CHURCHES, PUBLIC WORSHIP",15479.0,,04-29-1949,0.0,3,LOVE&AFFECTION,,,,,1049800.0,,,,,,,,,,,,,,,,,,,,,2019.0
0010M00199000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9670213286416, 40.4464864137887], [-79.9670735499839, 40.4464541320229], [-79.9672982444796, 40.446666446772], [-79.9672467833331, 40.446698095572], [-79.9670213286416, 40.4464864137887]]]]}",2627, ,BRACKENRIDGE ST,PITTSBURGH,PA, ,15219,5th Ward - PITTSBURGH,Pittsburgh,10503,REGULAR-ETAL,RESIDENTIAL,ROWHOUSE,1852.0,03-19-2018,03-16-2018,38985.0,0,VALID SALE,09-08-2017,11000.0,08-20-1997,30000.0,34400.0,ROW END,2,1930.0,Brick,ROLL,Full,C-,AVERAGE -,FAIR,FAIR,5.0,2.0,1.0,0.0,Central Heat,0.0,0,1080.0,1.0,,2019.0
0011H00210000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.969224100895, 40.4390476166822], [-79.9689555838835, 40.4394606281761], [-79.9691745503738, 40.4395419524169], [-79.9691620898669, 40.4395668348432], [-79.9684900697736, 40.4393245998368], [-79.9687699246098, 40.4388808113401], [-79.9688512772463, 40.4389107215492], [-79.9691506045008, 40.4390207362319], [-79.969224100895, 40.4390476166822]]]]}",131, ,OAK HILL DR,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,PITTSBURGH URBAN,CORPORATION,GOVERNMENT,OWNED BY METRO HOUSING AU,24394.0,,,,,,,,,,1026800.0,MULTI-FAMILY,2,2001.0,Frame,SHINGLE,None,B,GOOD,GOOD,GOOD,8.0,4.0,2.0,2.0,Central Heat with AC,0.0,0,2244.0,3.0,,2019.0
