PIN,geom,PROPERTYHOUSENUM__asmt,PROPERTYFRACTION__asmt,PROPERTYADDRESS__asmt,PROPERTYCITY__asmt,PROPERTYSTATE__asmt,PROPERTYUNIT__asmt,PROPERTYZIP__asmt,MUNIDESC__asmt,SCHOOLDESC__asmt,NEIGHDESC__asmt,OWNERDESC__asmt,CLASSDESC__asmt,USEDESC__asmt,LOTAREA__asmt,RECORDDATE__asmt,SALEDATE__asmt,SALEPRICE__asmt,SALECODE__asmt,SALEDESC__asmt,PREVSALEDATE__asmt,PREVSALEPRICE__asmt,PREVSALEDATE2__asmt,PREVSALEPRICE2__asmt,FAIRMARKETTOTAL__asmt,STYLEDESC__asmt,STORIES__asmt,YEARBLT__asmt,EXTFINISH_DESC__asmt,ROOFDESC__asmt,BASEMENTDESC__asmt,GRADE__asmt,GRADEDESC__asmt,CONDITIONDESC__asmt,CDUDESC__asmt,TOTALROOMS__asmt,BEDROOMS__asmt,FULLBATHS__asmt,HALFBATHS__asmt,HEATINGCOOLINGDESC__asmt,FIREPLACES__asmt,BSMTGARAGE__asmt,FINISHEDLIVINGAREA__asmt,CARDNUMBER__asmt,ALT_ID__asmt,TAXYEAR__asmt
0028L00103000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9566191244615, 40.4373848966769], [-79.9570884827122, 40.4370593079675], [-79.9571520080943, 40.4371102160234], [-79.9572092039994, 40.437156060872], [-79.9567397818189, 40.4374829639675], [-79.956681690584, 40.4374357435019], [-79.9566191244615, 40.4373848966769]]]]}",320, ,MCKEE PL,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,PITTSBURGH URBAN,CORPORATION,COMMERCIAL,APART: 5-19 UNITS,9050.0,02-22-2007,02-22-2007,7400000.0,H,MULTI-PARCEL SA,06-13-2000,2050000.0,12-30-1997,1.0,452300.0,,,,,,,,,,,,,,,,,,,,,2019.0
0028G00264000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9539942190821, 40.4390697183808], [-79.9542850853389, 40.4388500396973], [-79.9543248630385, 40.4388833289981], [-79.9543414281, 40.438897178623], [-79.9540496375739, 40.4391141975691], [-79.9539942190821, 40.4390697183808]]]]}",348, ,OAKLAND AVE,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,10403,CORPORATION,RESIDENTIAL,ROWHOUSE,2277.0,08-04-2003,08-04-2003,1.0,3,LOVE&AFFECTION,05-05-1950,0.0,,,97100.0,ROW END,3,1915.0,Brick,ROLL,Full,C,AVERAGE,AVERAGE,AVERAGE,6.0,3.0,1.0,1.0,Central Heat,0.0,1,2068.0,1.0,,2019.0
0028G00110000100,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9572642678974, 40.4403116560246], [-79.9575186037934, 40.4401418827234], [-79.9576167993262, 40.4402182263568], [-79.9573602492572, 40.4403866954765], [-79.9572642678974, 40.4403116560246]]]]}",3600, ,FORBES AVE,PITTSBURGH,PA,UNIT 1,15213,4th Ward - PITTSBURGH,Pittsburgh,PITTSBURGH URBAN,CORPORATION,COMMERCIAL,CONDOMINIUM UNIT,0.0,,02-02-1996,0.0,3,LOVE&AFFECTION,,,,,2456000.0,,,,,,,,,,,,,,,,,,,,,2019.0
0028R00034000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9538518607457, 40.4349971544743], [-79.9538725069438, 40.4349100529731], [-79.953879250986, 40.4349110151844], [-79.9539467683925, 40.4345967588195], [-79.9540128735649, 40.4346054969805], [-79.9539245677099, 40.4350072295447], [-79.9538876397284, 40.4350021123999], [-79.9538518607457, 40.4349971544743]]]]}",3615, ,BLVD OF THE ALLIES ,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,10403,CORPORATION,RESIDENTIAL,ROWHOUSE,2193.0,02-11-2010,02-11-2010,375000.0,H,MULTI-PARCEL SA,08-19-2009,1.0,04-07-1998,38500.0,57800.0,ROW INTERIOR,2,1925.0,Brick,SHINGLE,Full,D+,BELOW AVERAGE +,AVERAGE,AVERAGE,6.0,3.0,1.0,0.0,Central Heat,0.0,0,1008.0,1.0,,2019.0
0028K00060000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9587031719521, 40.4370754896873], [-79.9587457818575, 40.437044263604], [-79.9590731141222, 40.4373107183685], [-79.9590265995716, 40.4373443951945], [-79.9587031719521, 40.4370754896873]]]]}",3410, ,LOUISA ST,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,10403,REGULAR,RESIDENTIAL,ROWHOUSE,2119.0,,09-08-1987,36500.0,0,VALID SALE,,,,,55400.0,ROW END,2,1920.0,Brick,ROLL,Full,D-,BELOW AVERAGE -,AVERAGE,AVERAGE,6.0,3.0,1.0,0.0,Central Heat,0.0,0,984.0,1.0,,2019.0
0028L00049000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9557520997688, 40.4366893871923], [-79.955714647791, 40.4366585700741], [-79.9561356837191, 40.4363586957274], [-79.9561749288092, 40.4363902316247], [-79.9557520997688, 40.4366893871923]]]]}",378, ,MCKEE PL,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,10403,REGULAR,RESIDENTIAL,TWO FAMILY,1653.0,,06-15-1995,48000.0,U,OTHER VALID,,,,,92900.0,MULTI-FAMILY,2,1920.0,Concrete,SHINGLE,Full,C+,AVERAGE +,FAIR,FAIR,9.0,3.0,2.0,0.0,Central Heat,0.0,0,1649.0,1.0,,2019.0
0028L00239000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9536049390206, 40.4373353796571], [-79.9535695703764, 40.4373051183909], [-79.953764006014, 40.4371140738127], [-79.9538360784259, 40.4371688529963], [-79.9536442495058, 40.4373690462725], [-79.9536049390206, 40.4373353796571]]]]}",15, ,MELBA PL,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,10403,REGULAR-ETAL,RESIDENTIAL,TWO FAMILY,2700.0,,02-22-2000,1.0,3,LOVE&AFFECTION,,,,,121800.0,MULTI-FAMILY,2,1900.0,Frame,SHINGLE,Full,C,AVERAGE,AVERAGE,AVERAGE,8.0,4.0,2.0,0.0,Central Heat,0.0,0,2562.0,1.0,,2019.0
0028R00016000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9543340763568, 40.4353424678348], [-79.9543242016783, 40.4353885343225], [-79.9539818295536, 40.435341819272], [-79.9539942758271, 40.4352892718543], [-79.9543340763568, 40.4353424678348]]]]}",3424, 1/2,WARD ST,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,10403,CORPORATION,RESIDENTIAL,ROWHOUSE,1625.0,03-29-2017,03-23-2017,275000.0,14,TIME ON MARKET,07-23-2002,68000.0,12-02-1997,41000.0,47200.0,ROW INTERIOR,3,1925.0,Brick,ROLL,Full,D+,BELOW AVERAGE +,AVERAGE,AVERAGE,8.0,5.0,1.0,1.0,Central Heat,0.0,0,1776.0,1.0,,2019.0
0028L00312000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9544283272549, 40.4365653658507], [-79.9546993454301, 40.4363730435669], [-79.9547981214449, 40.4364504212933], [-79.9545248774999, 40.4366442748817], [-79.9544283272549, 40.4365653658507]]]]}",418, ,SEMPLE ST,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,PITTSBURGH URBAN,CORPORATION,COMMERCIAL,RETL/APT'S OVER,3800.0,01-17-2017,01-13-2017,300000.0,35,CORP TRANSFER,10-04-2016,43000.0,04-23-1997,0.0,258000.0,,,,,,,,,,,,,,,,,,,,,2019.0
0028G00128000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9562474216682, 40.4390043139522], [-79.9559921446667, 40.4391869302525], [-79.9559560753019, 40.4391578615299], [-79.9559395334573, 40.4391445255364], [-79.9561925713853, 40.4389596138708], [-79.9562141873568, 40.4389772200562], [-79.9562474216682, 40.4390043139522]]]]}",309, ,MEYRAN AVE,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,10403,CORPORATION,RESIDENTIAL,TWO FAMILY,2200.0,10-10-2006,10-10-2006,60000.0,0,VALID SALE,09-13-1999,65000.0,06-15-1990,46500.0,105300.0,MULTI-FAMILY,3,1910.0,Frame,SHINGLE,Full,C,AVERAGE,AVERAGE,AVERAGE,6.0,3.0,2.0,0.0,Central Heat,0.0,0,2496.0,1.0,,2019.0
