PIN,geom,PROPERTYHOUSENUM__asmt,PROPERTYFRACTION__asmt,PROPERTYADDRESS__asmt,PROPERTYCITY__asmt,PROPERTYSTATE__asmt,PROPERTYUNIT__asmt,PROPERTYZIP__asmt,MUNIDESC__asmt,SCHOOLDESC__asmt,NEIGHDESC__asmt,OWNERDESC__asmt,CLASSDESC__asmt,USEDESC__asmt,LOTAREA__asmt,RECORDDATE__asmt,SALEDATE__asmt,SALEPRICE__asmt,SALECODE__asmt,SALEDESC__asmt,PREVSALEDATE__asmt,PREVSALEPRICE__asmt,PREVSALEDATE2__asmt,PREVSALEPRICE2__asmt,FAIRMARKETTOTAL__asmt,STYLEDESC__asmt,STORIES__asmt,YEARBLT__asmt,EXTFINISH_DESC__asmt,ROOFDESC__asmt,BASEMENTDESC__asmt,GRADE__asmt,GRADEDESC__asmt,CONDITIONDESC__asmt,CDUDESC__asmt,TOTALROOMS__asmt,BEDROOMS__asmt,FULLBATHS__asmt,HALFBATHS__asmt,HEATINGCOOLINGDESC__asmt,FIREPLACES__asmt,BSMTGARAGE__asmt,FINISHEDLIVINGAREA__asmt,CARDNUMBER__asmt,ALT_ID__asmt,TAXYEAR__asmt
0010R00125000B00,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9728904962646, 40.44510382601], [-79.9729618529324, 40.4450732542382], [-79.9731024253372, 40.4452574767443], [-79.9730484182895, 40.4452808254131], [-79.9730268632687, 40.4452901640445], [-79.9728904962646, 40.44510382601]]]]}",2321, ,LAPLACE ST,PITTSBURGH,PA, ,15219,5th Ward - PITTSBURGH,Pittsburgh,10503,REGULAR-ETUX OR ET VIR,RESIDENTIAL,ROWHOUSE,1933.0,02-20-2007,02-20-2007,1.0,3,LOVE&AFFECTION,05-12-2006,1.0,09-12-1980,5000.0,28800.0,ROW END,2,1920.0,Brick,ROLL,Full,D+,BELOW AVERAGE +,POOR,POOR,5.0,3.0,2.0,0.0,Central Heat,0.0,0,1736.0,1.0,,2019.0
0010F00120000002,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9750472485123, 40.4491630640227], [-79.9751261749429, 40.4491297041356], [-79.9752835481463, 40.4490631867056], [-79.9753960176814, 40.4493872076006], [-79.975334697724, 40.4494133834227], [-79.9752558923223, 40.4494470231507], [-79.9750472485123, 40.4491630640227]]]]}",2334, ,BEDFORD AVE,PITTSBURGH,PA, ,15219,5th Ward - PITTSBURGH,Pittsburgh,10503,CORPORATION,COMMERCIAL,"CHURCHES, PUBLIC WORSHIP",3924.0,,08-18-1953,0.0,3,LOVE&AFFECTION,,,,,216500.0,,,,,,,,,,,,,,,,,,,,,2019.0
0010G00062000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9705823262177, 40.4486777064071], [-79.9707222733917, 40.4489453261841], [-79.9705839905564, 40.4490047532811], [-79.9704523349112, 40.4487322855629], [-79.9705823262177, 40.4486777064071]]]]}",2539, ,WYLIE AVE,PITTSBURGH,PA, ,15219,5th Ward - PITTSBURGH,Pittsburgh,PITTSBURGH URBAN,CORPORATION,COMMERCIAL,RETL/APT'S OVER,4217.0,01-20-2016,01-14-2016,132000.0,0,VALID SALE,08-16-1994,1.0,,,100000.0,,,,,,,,,,,,,,,,,,,,,2019.0
0010G00188000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.97259834572, 40.4487303681931], [-79.9729096828036, 40.4486253476863], [-79.9729395525716, 40.4486782717975], [-79.9726244475689, 40.4487770965992], [-79.97259834572, 40.4487303681931]]]]}",632, ,DUFF ST,PITTSBURGH,PA, ,15219,5th Ward - PITTSBURGH,Pittsburgh,10503,REGULAR,RESIDENTIAL,SINGLE FAMILY,1927.0,03-31-2017,02-03-2017,1.0,3,LOVE&AFFECTION,11-10-1988,300.0,,,66600.0,RANCH,1,2012.0,Frame,SHINGLE,Full,C,AVERAGE,AVERAGE,AVERAGE,4.0,2.0,1.0,0.0,Central Heat with AC,,0,714.0,1.0,,2019.0
0010L00289000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.97089993137, 40.4464031803792], [-79.9708666998038, 40.4463408699458], [-79.9711872358952, 40.4462335001713], [-79.9712210364151, 40.4462949312609], [-79.97089993137, 40.4464031803792]]]]}",503, ,JUNILLA ST,PITTSBURGH,PA, ,15219,5th Ward - PITTSBURGH,Pittsburgh,10503,CORPORATION,GOVERNMENT,MUNICIPAL URBAN RENEWAL,2400.0,,06-22-1971,0.0,3,LOVE&AFFECTION,,,,,900.0,,,,,,,,,,,,,,,,,,,,,2019.0
0010L00317000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.970874447404, 40.4474476443518], [-79.971204002426, 40.4473466706592], [-79.9712788360684, 40.4474871941814], [-79.9709642442307, 40.447617854179], [-79.970874447404, 40.4474476443518]]]]}",540, ,JUNILLA ST,PITTSBURGH,PA, ,15219,5th Ward - PITTSBURGH,Pittsburgh,10503,REGULAR,RESIDENTIAL,SINGLE FAMILY,4593.0,,10-24-1990,33000.0,9,OTHER INVALID,,,,,76500.0,OLD STYLE,3,1910.0,Brick,SHINGLE,Full,C,AVERAGE,FAIR,FAIR,7.0,4.0,1.0,0.0,Central Heat,2.0,0,2120.0,1.0,,2019.0
0010R00121000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9727673715268, 40.4451566045433], [-79.972836390267, 40.4451270159696], [-79.9729745936025, 40.4453127460577], [-79.9729544537681, 40.4453214634573], [-79.9729082969762, 40.4453414117614], [-79.9727673715268, 40.4451566045433]]]]}",2325, ,LAPLACE ST,PITTSBURGH,PA, ,15219,5th Ward - PITTSBURGH,Pittsburgh,10503,REGULAR,RESIDENTIAL,ROWHOUSE,1431.0,,11-07-1986,1000.0,4,OTHER,,,,,26900.0,ROW END,2,1920.0,Brick,ROLL,Full,D+,BELOW AVERAGE +,POOR,POOR,5.0,3.0,2.0,0.0,Central Heat,0.0,0,1736.0,1.0,,2019.0
0010M00169000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9667800706057, 40.4477148709632], [-79.9668398659304, 40.4476732221676], [-79.9671210194659, 40.4479010439858], [-79.9670516989471, 40.4479489856368], [-79.9667800706057, 40.4477148709632]]]]}",2723, ,CENTRE AVE,PITTSBURGH,PA, ,15219,5th Ward - PITTSBURGH,Pittsburgh,10503,CORPORATION,RESIDENTIAL,VACANT LAND,2868.0,,09-26-1972,0.0,N,NOT APPLICABLE,,,,,15700.0,,,,,,,,,,,,,,,,,,,,,2019.0
0010M00152000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9679280295993, 40.4469124271741], [-79.968062181212, 40.4468194433076], [-79.9684319829231, 40.4471251913176], [-79.9682862111339, 40.4472045073202], [-79.9679280295993, 40.4469124271741]]]]}",2621, ,CENTRE AVE,PITTSBURGH,PA, ,15219,5th Ward - PITTSBURGH,Pittsburgh,10503,CORPORATION,COMMERCIAL,VACANT COMMERCIAL LAND,7250.0,,01-19-1945,0.0,3,LOVE&AFFECTION,,,,,20200.0,,,,,,,,,,,,,,,,,,,,,2019.0
0010D00132000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9678821521462, 40.451979612184], [-79.9681410907371, 40.4518745086553], [-79.9681686259902, 40.4519121250975], [-79.9679111710113, 40.4520195335715], [-79.9678821521462, 40.451979612184]]]]}",711, ,WEBSTER TER,PITTSBURGH,PA, ,15219,5th Ward - PITTSBURGH,Pittsburgh,10503,CORPORATION,RESIDENTIAL,ROWHOUSE,1369.0,07-03-2012,07-03-2012,14000.0,AA,SALE NOT ANALYZ,06-03-1988,18000.0,,,23300.0,ROW INTERIOR,2,1926.0,Brick,ROLL,Full,D+,BELOW AVERAGE +,POOR,POOR,6.0,3.0,1.0,0.0,Central Heat,0.0,0,1328.0,1.0,,2019.0
