PIN,geom,PROPERTYHOUSENUM__asmt,PROPERTYFRACTION__asmt,PROPERTYADDRESS__asmt,PROPERTYCITY__asmt,PROPERTYSTATE__asmt,PROPERTYUNIT__asmt,PROPERTYZIP__asmt,MUNIDESC__asmt,SCHOOLDESC__asmt,NEIGHDESC__asmt,OWNERDESC__asmt,CLASSDESC__asmt,USEDESC__asmt,LOTAREA__asmt,RECORDDATE__asmt,SALEDATE__asmt,SALEPRICE__asmt,SALECODE__asmt,SALEDESC__asmt,PREVSALEDATE__asmt,PREVSALEPRICE__asmt,PREVSALEDATE2__asmt,PREVSALEPRICE2__asmt,FAIRMARKETTOTAL__asmt,STYLEDESC__asmt,STORIES__asmt,YEARBLT__asmt,EXTFINISH_DESC__asmt,ROOFDESC__asmt,BASEMENTDESC__asmt,GRADE__asmt,GRADEDESC__asmt,CONDITIONDESC__asmt,CDUDESC__asmt,TOTALROOMS__asmt,BEDROOMS__asmt,FULLBATHS__asmt,HALFBATHS__asmt,HEATINGCOOLINGDESC__asmt,FIREPLACES__asmt,BSMTGARAGE__asmt,FINISHEDLIVINGAREA__asmt,CARDNUMBER__asmt,ALT_ID__asmt,TAXYEAR__asmt
0027C00221000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9548365474318, 40.4516421123706], [-79.9548817284063, 40.4515361550441], [-79.9554638077417, 40.4516633711032], [-79.9553723389593, 40.4517598261029], [-79.9548365474318, 40.4516421123706]]], [[[-79.9547382191902, 40.4516222053449], [-79.9547810100018, 40.4515155377873], [-79.9548372412308, 40.45152588336], [-79.9547951930446, 40.4516314616921], [-79.9547382191902, 40.4516222053449]]]]}",4421, ,SCHENLEY FARMS TER,PITTSBURGH,PA, ,15213,5th Ward - PITTSBURGH,Pittsburgh,10502,REGULAR-ETUX OR ET VIR,RESIDENTIAL,SINGLE FAMILY,6533.0,,04-29-1996,123000.0,U,OTHER VALID,,,,,144600.0,OLD STYLE,2,1911.0,Frame,SHINGLE,Full,C+,AVERAGE +,AVERAGE,AVERAGE,6.0,3.0,2.0,2.0,Central Heat,1.0,1,2580.0,1.0,,2019.0
0027B00250000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9603562215124, 40.451607047311], [-79.9602988833598, 40.4515885107806], [-79.9604096366004, 40.4514089205919], [-79.9604669753841, 40.4514283494041], [-79.9603562215124, 40.451607047311]]]]}",811, ,CHEROKEE ST,PITTSBURGH,PA, ,15219,5th Ward - PITTSBURGH,Pittsburgh,10503,REGULAR,RESIDENTIAL,ROWHOUSE,1296.0,,07-10-1945,0.0,N,NOT APPLICABLE,,,,,33900.0,ROW END,2,1935.0,Brick,ROLL,Full,C-,AVERAGE -,FAIR,FAIR,6.0,3.0,1.0,0.0,Central Heat,0.0,0,1116.0,1.0,,2019.0
0026P00142000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9612875842971, 40.4542583964752], [-79.9612207640725, 40.4543040756126], [-79.9609880916787, 40.4541089734614], [-79.9610501301828, 40.454067101788], [-79.9612875842971, 40.4542583964752]]]]}",3412, ,MILWAUKEE ST,PITTSBURGH,PA, ,15219,5th Ward - PITTSBURGH,Pittsburgh,10503,REGULAR,RESIDENTIAL,SINGLE FAMILY,2200.0,,10-08-1981,1.0,3,LOVE&AFFECTION,,,,,44200.0,OLD STYLE,2,1915.0,Frame,SHINGLE,Full,C-,AVERAGE -,FAIR,FAIR,6.0,3.0,1.0,0.0,Central Heat,0.0,1,1512.0,1.0,,2019.0
0027A00204000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9636948626764, 40.4511690989422], [-79.9637220646471, 40.4510579177371], [-79.9642363222992, 40.4511598232892], [-79.9642013868476, 40.4512271491536], [-79.9641713549738, 40.4512201712447], [-79.9641388662682, 40.4512752084937], [-79.9636948626764, 40.4511690989422]]]]}",0, ,OSSIPEE ST,PITTSBURGH,PA, ,15219,5th Ward - PITTSBURGH,Pittsburgh,10503,CORPORATION,GOVERNMENT,MUNICIPAL URBAN RENEWAL,3176.0,,01-22-1975,1.0,3,LOVE&AFFECTION,,,,,1100.0,,,,,,,,,,,,,,,,,,,,,2019.0
0026N00178000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9640019843904, 40.4544645991922], [-79.9640797244289, 40.4544110068165], [-79.9643250931539, 40.4546038709469], [-79.9642629953939, 40.4546420845415], [-79.9642347470391, 40.4546594656513], [-79.9640019843904, 40.4544645991922]]]]}",3353, ,MCNEIL PL,PITTSBURGH,PA, ,15219,5th Ward - PITTSBURGH,Pittsburgh,10503,CORPORATION,RESIDENTIAL,SINGLE FAMILY,3030.0,08-30-2018,08-21-2018,45000.0,AA,SALE NOT ANALYZ,08-07-2001,25000.0,05-23-1996,22500.0,55800.0,SEMI DETACHED,2,1950.0,Brick,SHINGLE,Full,C-,AVERAGE -,AVERAGE,AVERAGE,5.0,2.0,1.0,1.0,Central Heat,0.0,0,900.0,1.0,,2019.0
0027B00312000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9593780126979, 40.4508958136653], [-79.9593618664551, 40.4509240826283], [-79.9591905786116, 40.4508669259408], [-79.9592077327316, 40.4508364635403], [-79.9593780126979, 40.4508958136653]]]]}",0, ,CAMP ST,PITTSBURGH,PA, ,15219,5th Ward - PITTSBURGH,Pittsburgh,10503,CORPORATION,RESIDENTIAL,VACANT LAND,784.0,08-17-2018,08-17-2018,13303.0,GV,GOVT SALE,09-21-2004,20000.0,05-27-1988,3000.0,400.0,,,,,,,,,,,,,,,,,,,,,2019.0
0026P00174000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9591947585249, 40.4536639981543], [-79.9593450499183, 40.4534238143042], [-79.9594060586256, 40.4534445922937], [-79.9592570336884, 40.4536850721397], [-79.9591947585249, 40.4536639981543]]]]}",754, ,ADELAIDE ST,PITTSBURGH,PA, ,15219,5th Ward - PITTSBURGH,Pittsburgh,10503,REGULAR,RESIDENTIAL,SINGLE FAMILY,2000.0,,09-07-1993,1.0,3,LOVE&AFFECTION,,,,,47800.0,OLD STYLE,3,1915.0,Frame,SHINGLE,Full,C-,AVERAGE -,FAIR,FAIR,8.0,4.0,1.0,1.0,Central Heat,0.0,0,2442.0,1.0,,2019.0
0026N00123000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9634039312707, 40.4545311392883], [-79.9634338760258, 40.4545125039032], [-79.963481168274, 40.4545588039615], [-79.9634519965641, 40.454576270121], [-79.9634039312707, 40.4545311392883]]]]}",4, ,OLNEY ST,PITTSBURGH,PA, ,15219,5th Ward - PITTSBURGH,Pittsburgh,10503,REGULAR,RESIDENTIAL,RES AUX BUILDING (NO HOUSE),243.0,07-25-2018,07-21-2018,1.0,H,MULTI-PARCEL SA,12-30-2004,1.0,09-16-2002,1.0,2000.0,,,,,,,,,,,,,,,,,,,,,2019.0
0026P00072000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9607106751816, 40.453022163267], [-79.9604935866228, 40.4532914254263], [-79.9604210004222, 40.4532655846932], [-79.960593074863, 40.4529801128871], [-79.960630812035, 40.4529936233822], [-79.9607106751816, 40.453022163267]]]]}",0, ,CLARISSA ST,PITTSBURGH,PA, ,15219,5th Ward - PITTSBURGH,Pittsburgh,10503,CORPORATION,RESIDENTIAL,VACANT LAND,2946.0,10-27-2017,10-27-2017,30399.0,GV,GOVT SALE,04-29-1966,0.0,,,15900.0,,,,,,,,,,,,,,,,,,,,,2019.0
0026P00301000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9614149856723, 40.4551682316458], [-79.9613098684053, 40.4552402396446], [-79.9610738841453, 40.4550411260176], [-79.9611893529315, 40.4549622402691], [-79.9614149856723, 40.4551682316458]]]]}",0, ,WEBSTER AVE,PITTSBURGH,PA, ,15219,5th Ward - PITTSBURGH,Pittsburgh,10503,REGULAR,RESIDENTIAL,VACANT LAND,3700.0,08-10-2018,05-10-2018,200.0,GV,GOVT SALE,02-04-2015,6530.0,08-11-1995,1.0,17400.0,,,,,,,,,,,,,,,,,,,,,2019.0
