PIN,geom,PROPERTYHOUSENUM__asmt,PROPERTYFRACTION__asmt,PROPERTYADDRESS__asmt,PROPERTYCITY__asmt,PROPERTYSTATE__asmt,PROPERTYUNIT__asmt,PROPERTYZIP__asmt,MUNIDESC__asmt,SCHOOLDESC__asmt,NEIGHDESC__asmt,OWNERDESC__asmt,CLASSDESC__asmt,USEDESC__asmt,LOTAREA__asmt,RECORDDATE__asmt,SALEDATE__asmt,SALEPRICE__asmt,SALECODE__asmt,SALEDESC__asmt,PREVSALEDATE__asmt,PREVSALEPRICE__asmt,PREVSALEDATE2__asmt,PREVSALEPRICE2__asmt,FAIRMARKETTOTAL__asmt,STYLEDESC__asmt,STORIES__asmt,YEARBLT__asmt,EXTFINISH_DESC__asmt,ROOFDESC__asmt,BASEMENTDESC__asmt,GRADE__asmt,GRADEDESC__asmt,CONDITIONDESC__asmt,CDUDESC__asmt,TOTALROOMS__asmt,BEDROOMS__asmt,FULLBATHS__asmt,HALFBATHS__asmt,HEATINGCOOLINGDESC__asmt,FIREPLACES__asmt,BSMTGARAGE__asmt,FINISHEDLIVINGAREA__asmt,CARDNUMBER__asmt,ALT_ID__asmt,TAXYEAR__asmt
0081A00082000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9478267628525, 40.4798769005458], [-79.9478637374241, 40.479853596702], [-79.9485845525439, 40.4793993472055], [-79.9488435732276, 40.4795903391471], [-79.9480487364852, 40.4800416485783], [-79.9480123190097, 40.4800623342353], [-79.9478267628525, 40.4798769005458]]]]}",0, ,WICKLIFF ST,PITTSBURGH,PA, ,15201,10th Ward - PITTSBURGH,Pittsburgh,11003,CORPORATION,GOVERNMENT,MUNICIPAL GOVERNMENT,49590.0,,12-29-1949,0.0,3,LOVE&AFFECTION,,,,,39000.0,,,,,,,,,,,,,,,,,,,,,2019.0
0080D00283000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9520924480617, 40.4799377100863], [-79.9519101276533, 40.479854891897], [-79.9519469918185, 40.4798092502997], [-79.9522674546212, 40.4799599797468], [-79.9522334319993, 40.4800017694249], [-79.9520924480617, 40.4799377100863]]]]}",5224, ,KEYSTONE ST,PITTSBURGH,PA, ,15201,10th Ward - PITTSBURGH,Pittsburgh,11003,REGULAR,RESIDENTIAL,SINGLE FAMILY,2100.0,,06-05-1997,1.0,3,LOVE&AFFECTION,,,,,70700.0,OLD STYLE,2,1900.0,Frame,SHINGLE,Part,D,BELOW AVERAGE,AVERAGE,AVERAGE,6.0,3.0,1.0,0.0,Central Heat,0.0,0,1709.0,1.0,,2019.0
0081A00177000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9468836543995, 40.4806134581557], [-79.9471341905455, 40.4804136080773], [-79.9473435582994, 40.4805706497807], [-79.9470923095179, 40.4807689118942], [-79.9468836543995, 40.4806134581557]]]]}",0, ,KENDALL ST,PITTSBURGH,PA, ,15201,10th Ward - PITTSBURGH,Pittsburgh,11003,REGULAR-ETAL,RESIDENTIAL,RES AUX BUILDING (NO HOUSE),8000.0,01-30-2014,01-30-2014,1.0,3,LOVE&AFFECTION,12-30-1948,,,,27900.0,,,,,,,,,,,,,,,,,,,,,2019.0
0081A00500000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9492285352657, 40.4806673906592], [-79.9492537031424, 40.4806528616475], [-79.9493605023211, 40.4805912228506], [-79.9493834543769, 40.4806141282163], [-79.9492480058875, 40.4806872585636], [-79.9492285352657, 40.4806673906592]]]]}",0, ,LOTUS WAY,PITTSBURGH,PA, ,15201,10th Ward - PITTSBURGH,Pittsburgh,11003,CORPORATION,GOVERNMENT,MUNICIPAL GOVERNMENT,400.0,,05-05-1950,0.0,3,LOVE&AFFECTION,,,,,200.0,,,,,,,,,,,,,,,,,,,,,2019.0
0119S00053000A00,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9509989433354, 40.4823172440643], [-79.95103354126, 40.4822983829238], [-79.9511190736986, 40.482384081214], [-79.9510828090766, 40.4824050215525], [-79.9509989433354, 40.4823172440643]]]]}",0, ,DRESDEN WAY,PITTSBURGH,PA, ,15201,10th Ward - PITTSBURGH,Pittsburgh,11003,CORPORATION,RESIDENTIAL,VACANT LAND,616.0,,11-08-2001,7500.0,U,OTHER VALID,12-27-1968,0.0,,,300.0,,,,,,,,,,,,,,,,,,,,,2019.0
0080G00130000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.955448871422, 40.479750312422], [-79.9554881017945, 40.4796842799156], [-79.9555190565642, 40.4796320917213], [-79.9555671107275, 40.4795510182336], [-79.9556026615712, 40.479491030906], [-79.9556249243362, 40.4794534238399], [-79.9556536107647, 40.4794050527483], [-79.9556787702565, 40.4793626067551], [-79.9557013747336, 40.4793244662707], [-79.9557207122873, 40.4792918124529], [-79.955782960201, 40.4791867851336], [-79.9561147143708, 40.4793636731242], [-79.9560228086241, 40.479460705759], [-79.9559937843253, 40.4794913026935], [-79.9559701771214, 40.4795162159408], [-79.9559327525796, 40.4795557142932], [-79.9558948092372, 40.4795957276478], [-79.9558629476748, 40.4796293563321], [-79.9558093301975, 40.4796859553322], [-79.9557416666327, 40.4797573577719], [-79.9556996946041, 40.4798016330429], [-79.955648824858, 40.4798573755061], [-79.955448871422, 40.479750312422]]]]}",5131, ,RUBY ST,PITTSBURGH,PA, ,15201,10th Ward - PITTSBURGH,Pittsburgh,PITTSBURGH URBAN,CORPORATION,COMMERCIAL,COMM AUX BUILDING,20192.0,,02-06-1996,65000.0,9,OTHER INVALID,,,,,103800.0,,,,,,,,,,,,,,,,,,,,,2019.0
0080G00238000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9536300772476, 40.4790143726503], [-79.9536490410679, 40.4789822743972], [-79.9536580181921, 40.4789854036889], [-79.9539839249278, 40.4790990078795], [-79.9539781221444, 40.4791088554949], [-79.9539646194246, 40.4791317849079], [-79.953639103134, 40.479017540349], [-79.9536300772476, 40.4790143726503]]]]}",5150, ,CARNEGIE ST,PITTSBURGH,PA, ,15201,10th Ward - PITTSBURGH,Pittsburgh,11003,REGULAR,RESIDENTIAL,ROWHOUSE,1300.0,08-25-2008,08-25-2008,57000.0,0,VALID SALE,02-15-2006,0.0,05-05-1950,0.0,52500.0,ROW INTERIOR,2,1900.0,Brick,SHINGLE,Full,D+,BELOW AVERAGE +,FAIR,FAIR,5.0,2.0,1.0,1.0,Central Heat,0.0,0,1229.0,1.0,,2019.0
0080H00234000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9494690551792, 40.4791578489606], [-79.9495267887795, 40.4791217412082], [-79.9495908205011, 40.479182237655], [-79.9496586542501, 40.4792462964056], [-79.9497676732453, 40.4793493203155], [-79.9497003417736, 40.4793906433584], [-79.9494690551792, 40.4791578489606]]]]}",5255, ,WICKLIFF ST,PITTSBURGH,PA, ,15201,10th Ward - PITTSBURGH,Pittsburgh,11003,REGULAR,RESIDENTIAL,SINGLE FAMILY,2140.0,03-26-2007,03-26-2007,62000.0,AA,SALE NOT ANALYZ,06-26-1980,20000.0,,,67200.0,OLD STYLE,2.5,1900.0,Frame,SHINGLE,Part,D,BELOW AVERAGE,AVERAGE,AVERAGE,8.0,4.0,1.0,1.0,Central Heat,0.0,0,1754.0,1.0,,2019.0
0080C00077000200,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9542484656415, 40.480515742224], [-79.9541523288143, 40.4804756020301], [-79.9541792479787, 40.4804413862206], [-79.9542747366254, 40.4804810267159], [-79.9542484656415, 40.480515742224]]]]}",5202, ,BUTLER ST,PITTSBURGH,PA,UNIT #2,15201,10th Ward - PITTSBURGH,Pittsburgh,PRE-WAR - MUNIS 103-111,REGULAR,RESIDENTIAL,CONDOMINIUM,0.0,10-21-2016,10-06-2016,294000.0,36,QUIT CLAIM / SPEC WARRNTY,08-29-2008,275000.0,,,229700.0,CONDO CONV,1,1920.0,Brick,ROLL,None,B+,GOOD +,AVERAGE,AVERAGE,5.0,2.0,1.0,1.0,Central Heat with AC,,,1873.0,1.0,,2019.0
0080H00247000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9501705148305, 40.4788501275969], [-79.9501101105944, 40.4788218278252], [-79.9500516510991, 40.4787944749553], [-79.9499972132453, 40.4787689916441], [-79.9499411918777, 40.4787427830279], [-79.949974794735, 40.4786999704706], [-79.9502760205457, 40.478839996805], [-79.9502415391285, 40.4788833775359], [-79.9501705148305, 40.4788501275969]]]]}",5235, ,WICKLIFF ST,PITTSBURGH,PA, ,15201,10th Ward - PITTSBURGH,Pittsburgh,11003,CORPORATION,RESIDENTIAL,SINGLE FAMILY,2000.0,08-24-2018,08-17-2018,180000.0,35,CORP TRANSFER,11-30-2017,88500.0,07-12-2016,1.0,41200.0,OLD STYLE,2,1900.0,Frame,SHINGLE,Part,D,BELOW AVERAGE,POOR,POOR,5.0,2.0,1.0,0.0,Unit Heat,0.0,0,1440.0,1.0,,2019.0
