PIN,geom,PROPERTYHOUSENUM__asmt,PROPERTYFRACTION__asmt,PROPERTYADDRESS__asmt,PROPERTYCITY__asmt,PROPERTYSTATE__asmt,PROPERTYUNIT__asmt,PROPERTYZIP__asmt,MUNIDESC__asmt,SCHOOLDESC__asmt,NEIGHDESC__asmt,OWNERDESC__asmt,CLASSDESC__asmt,USEDESC__asmt,LOTAREA__asmt,RECORDDATE__asmt,SALEDATE__asmt,SALEPRICE__asmt,SALECODE__asmt,SALEDESC__asmt,PREVSALEDATE__asmt,PREVSALEPRICE__asmt,PREVSALEDATE2__asmt,PREVSALEPRICE2__asmt,FAIRMARKETTOTAL__asmt,STYLEDESC__asmt,STORIES__asmt,YEARBLT__asmt,EXTFINISH_DESC__asmt,ROOFDESC__asmt,BASEMENTDESC__asmt,GRADE__asmt,GRADEDESC__asmt,CONDITIONDESC__asmt,CDUDESC__asmt,TOTALROOMS__asmt,BEDROOMS__asmt,FULLBATHS__asmt,HALFBATHS__asmt,HEATINGCOOLINGDESC__asmt,FIREPLACES__asmt,BSMTGARAGE__asmt,FINISHEDLIVINGAREA__asmt,CARDNUMBER__asmt,ALT_ID__asmt,TAXYEAR__asmt
0027H00047120300,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9525778183067, 40.4489771418836], [-79.9526045325032, 40.4490368871789], [-79.9525603303071, 40.4490484223458], [-79.9525336155371, 40.4489886765986], [-79.9525778183067, 40.4489771418836]]]]}",220, ,N BELLEFIELD AVE,PITTSBURGH,PA,UNIT 1204,15213,4th Ward - PITTSBURGH,Pittsburgh,BELLEFIELD,REGULAR,RESIDENTIAL,CONDOMINIUM,0.0,05-03-2006,05-03-2006,1.0,3,LOVE&AFFECTION,03-18-1999,434800.0,,,591000.0,CONDO HR,1,1997.0,Brick,ROLL,None,X+,EXCELLENT +,AVERAGE,AVERAGE,6.0,3.0,3.0,0.0,Central Heat with AC,0.0,0,2435.0,1.0,,2019.0
0052E00047080300,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9486629496292, 40.4489256005922], [-79.9487170669523, 40.4489107786582], [-79.9487352560479, 40.4489495381385], [-79.9486980498848, 40.448959728066], [-79.9486811381046, 40.4489643600923], [-79.9486629496292, 40.4489256005922]]]]}",540, ,N NEVILLE ST,PITTSBURGH,PA,UNIT 803,15213,4th Ward - PITTSBURGH,Pittsburgh,WINCHESTER ASSOCIATES,REGULAR-ETUX OR ET VIR,RESIDENTIAL,CONDOMINIUM,0.0,08-29-2014,08-29-2014,295000.0,14,TIME ON MARKET,06-05-2007,1.0,10-06-2003,164000.0,265000.0,CONDO HR,1,1973.0,Concrete Block,ROLL,None,C+,AVERAGE +,AVERAGE,AVERAGE,5.0,2.0,2.0,0.0,Central Heat with AC,0.0,0,1730.0,1.0,,2019.0
0052E00047070700,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9488253021202, 40.4488811347027], [-79.9488794199798, 40.4488663131344], [-79.9488976079704, 40.448905072612], [-79.9488502552675, 40.4489180415413], [-79.94884349127, 40.4489198941662], [-79.9488253021202, 40.4488811347027]]]]}",540, ,N NEVILLE ST,PITTSBURGH,PA,UNIT 707,15213,4th Ward - PITTSBURGH,Pittsburgh,WINCHESTER ASSOCIATES,REGULAR-ETUX OR ET VIR,RESIDENTIAL,CONDOMINIUM,0.0,11-01-2007,11-01-2007,227500.0,AA,SALE NOT ANALYZ,05-05-1950,0.0,,,198000.0,CONDO HR,1,1973.0,Concrete Block,ROLL,None,C+,AVERAGE +,AVERAGE,AVERAGE,5.0,2.0,2.0,0.0,Central Heat with AC,0.0,0,1624.0,1.0,,2019.0
0027H00117120300,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9515918964694, 40.4497625507505], [-79.9516380607852, 40.4497472835959], [-79.9516566182732, 40.4497800322275], [-79.9516104539244, 40.4497952989363], [-79.9515918964694, 40.4497625507505]]]]}",220, ,N DITHRIDGE ST,PITTSBURGH,PA,UNIT 1203,15213,4th Ward - PITTSBURGH,Pittsburgh,DITHRIDGE HOUSE,REGULAR,RESIDENTIAL,CONDOMINIUM,0.0,12-20-2013,12-20-2013,10.0,3,LOVE&AFFECTION,10-06-2008,222000.0,04-20-1993,145000.0,200000.0,CONDO HR,1,1972.0,Brick,ROLL,None,B,GOOD,AVERAGE,AVERAGE,4.0,1.0,2.0,0.0,Central Heat with AC,0.0,0,1666.0,1.0,,2019.0
0052E00011071700,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9484681417956, 40.4481387391773], [-79.9485181284863, 40.4481233429602], [-79.9485315634771, 40.4481488013395], [-79.9484815767558, 40.4481641971092], [-79.9484681417956, 40.4481387391773]]]]}",128, ,N CRAIG ST,PITTSBURGH,PA,UNIT 717,15213,4th Ward - PITTSBURGH,Pittsburgh,PARK PLAZA,REGULAR-ETUX OR ET VIR,RESIDENTIAL,CONDOMINIUM,0.0,06-04-2019,05-25-2019,181500.0,36,QUIT CLAIM / SPEC WARRNTY,07-21-2014,127000.0,05-10-2011,86900.0,126700.0,CONDO HR,1,1957.0,Brick,ROLL,None,C,AVERAGE,GOOD,GOOD,5.0,2.0,2.0,0.0,Central Heat with AC,0.0,0,1863.0,1.0,,2019.0
0027M00246040400,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9500463206931, 40.445337084682], [-79.9501106428929, 40.4453319399324], [-79.9501170020809, 40.4453783508053], [-79.9500526804452, 40.4453834960003], [-79.9500463206931, 40.445337084682]]]]}",307, ,S DITHRIDGE ST,PITTSBURGH,PA,UNIT 404,15213,4th Ward - PITTSBURGH,Pittsburgh,THE ATRIUM,REGULAR,RESIDENTIAL,CONDOMINIUM,0.0,,12-29-2000,165000.0,U,OTHER VALID,09-08-1981,111100.0,,,184800.0,CONDO HR,1,1979.0,Brick,ROLL,None,B,GOOD,GOOD,GOOD,4.0,2.0,1.0,0.0,Central Heat with AC,0.0,0,1625.0,1.0,,2019.0
0026R00257000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9544906573526, 40.4548234364048], [-79.9543387961061, 40.4548750708901], [-79.9543208789312, 40.4547732219158], [-79.9544629697188, 40.4547232610435], [-79.9544906573526, 40.4548234364048]]]]}",3885, ,BIGELOW BLVD,PITTSBURGH,PA, ,15213,5th Ward - PITTSBURGH,Pittsburgh,PITTSBURGH URBAN,REGULAR-ETUX OR ET VIR,COMMERCIAL,COMM AUX BUILDING,1800.0,10-29-2003,10-29-2003,4000.0,XX,OTHER,01-16-1979,920980.0,,,14400.0,,,,,,,,,,,,,,,,,,,,,2019.0
0027H00074080300,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9520712883335, 40.4478187946359], [-79.952163378064, 40.4477954839145], [-79.9521724189303, 40.4478163294569], [-79.9520803297675, 40.447839640174], [-79.9520712883335, 40.4478187946359]]]]}",146, ,N BELLEFIELD AVE,PITTSBURGH,PA,UNIT 803,15213,4th Ward - PITTSBURGH,Pittsburgh,BELLEFIELD,REGULAR-ETUX OR ET VIR,RESIDENTIAL,CONDOMINIUM,0.0,,12-31-1987,223158.0,9,OTHER INVALID,,,,,354300.0,CONDO HR,1,1986.0,Brick,ROLL,None,B+,GOOD +,AVERAGE,AVERAGE,5.0,2.0,2.0,0.0,Central Heat with AC,0.0,0,2086.0,1.0,,2019.0
0027M00246060300,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9498915161949, 40.4456309867095], [-79.9499558374894, 40.445625841729], [-79.9499621977997, 40.4456722530387], [-79.9498978764651, 40.445677398136], [-79.9498915161949, 40.4456309867095]]]]}",307, ,S DITHRIDGE ST,PITTSBURGH,PA,UNIT 603,15213,4th Ward - PITTSBURGH,Pittsburgh,THE ATRIUM,REGULAR-ETUX OR ET VIR,RESIDENTIAL,CONDOMINIUM,0.0,12-05-2018,12-04-2018,225000.0,36,QUIT CLAIM / SPEC WARRNTY,09-19-1980,109850.0,,,176900.0,CONDO HR,1,1979.0,Brick,ROLL,None,B,GOOD,GOOD,GOOD,5.0,2.0,1.0,0.0,Central Heat with AC,0.0,0,1595.0,1.0,,2019.0
0026G00166000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.955043863537, 40.4582815078971], [-79.9553462635084, 40.4581759032451], [-79.9554067927496, 40.4582735995288], [-79.9551261369065, 40.4583709388486], [-79.9550521372376, 40.4582899302994], [-79.955043863537, 40.4582815078971]]]]}",641, ,MELWOOD AVE,PITTSBURGH,PA, ,15213,5th Ward - PITTSBURGH,Pittsburgh,10503,REGULAR,RESIDENTIAL,SINGLE FAMILY,3615.0,,09-09-1976,0.0,3,LOVE&AFFECTION,,,,,41700.0,OLD STYLE,2,1880.0,Frame,SHINGLE,Part,D+,BELOW AVERAGE +,FAIR,FAIR,4.0,2.0,1.0,0.0,Central Heat,0.0,0,1501.0,1.0,,2019.0
